hour,t(sec),V1,VAngle1,V2,VAngle2,V3,VAngle3,V4,VAngle4,I1,IAngle1,I2,IAngle2,I3,IAngle3,I4,IAngle4
0, 60.00000, 127.549, -30.2146, 130.032, -150.715, 127.697, 88.6166, 0, 0, 7.00368, -53.2885, 6.86994, -173.788, 6.99554, 65.5428, 0.253538, -177.753
0, 120.00000, 127.549, -30.2153, 130.059, -150.721, 127.697, 88.603, 0, 0, 7.00368, -53.2892, 6.86852, -173.795, 6.9955, 65.5293, 0.256291, -177.746
0, 180.00000, 127.549, -30.216, 130.083, -150.727, 127.698, 88.5908, 0, 0, 7.00369, -53.2899, 6.86724, -173.8, 6.99546, 65.5171, 0.258769, -177.739
0, 240.00000, 127.549, -30.2166, 130.105, -150.732, 127.699, 88.5798, 0, 0, 7.00369, -53.2905, 6.86609, -173.806, 6.99543, 65.5061, 0.260998, -177.734
0, 300.00000, 127.549, -30.2171, 130.125, -150.737, 127.699, 88.57, 0, 0, 7.00369, -53.291, 6.86506, -173.81, 6.9954, 65.4962, 0.263005, -177.729
0, 360.00000, 127.549, -30.2176, 130.142, -150.741, 127.7, 88.5611, 0, 0, 7.00369, -53.2915, 6.86413, -173.814, 6.99538, 65.4873, 0.264812, -177.724
0, 420.00000, 127.549, -30.218, 130.158, -150.745, 127.7, 88.5531, 0, 0, 7.00369, -53.2919, 6.86329, -173.818, 6.99536, 65.4792, 0.266438, -177.72
0, 480.00000, 127.549, -30.2184, 130.172, -150.748, 127.701, 88.5458, 0, 0, 7.00369, -53.2923, 6.86254, -173.822, 6.99534, 65.472, 0.267901, -177.717
0, 540.00000, 127.549, -30.2187, 130.185, -150.751, 127.701, 88.5394, 0, 0, 7.00369, -53.2926, 6.86186, -173.825, 6.99532, 65.4655, 0.269218, -177.714
0, 600.00000, 127.549, -30.219, 130.197, -150.754, 127.701, 88.5335, 0, 0, 7.00369, -53.2929, 6.86125, -173.828, 6.9953, 65.4597, 0.270403, -177.711
0, 660.00000, 127.549, -30.2193, 130.207, -150.756, 127.702, 88.5283, 0, 0, 7.00369, -53.2932, 6.8607, -173.83, 6.99529, 65.4544, 0.27147, -177.709
0, 720.00000, 127.549, -30.2196, 130.216, -150.758, 127.702, 88.5235, 0, 0, 7.0037, -53.2935, 6.8602, -173.832, 6.99527, 65.4497, 0.27243, -177.706
0, 780.00000, 127.548, -30.2198, 130.225, -150.76, 127.702, 88.5193, 0, 0, 7.0037, -53.2937, 6.85976, -173.834, 6.99526, 65.4454, 0.273294, -177.704
0, 840.00000, 127.548, -30.22, 130.233, -150.762, 127.702, 88.5154, 0, 0, 7.0037, -53.2939, 6.85936, -173.836, 6.99525, 65.4416, 0.274072, -177.703
0, 900.00000, 127.548, -30.2202, 130.239, -150.764, 127.702, 88.512, 0, 0, 7.0037, -53.2941, 6.859, -173.838, 6.99524, 65.4381, 0.274771, -177.701
