hour,t(sec),V1,VAngle1,V2,VAngle2,V3,VAngle3,V4,VAngle4,I1,IAngle1,I2,IAngle2,I3,IAngle3,I4,IAngle4
0, 60.00000, 131.946, -32.0928, 125.461, -153.309, 126.507, 89.8759, 0, 0, 8.04638, -55.1647, 8.46193, -176.382, 8.39231, 66.8022, 0.791161, -46.6553
0, 120.00000, 132.007, -32.1148, 125.447, -153.344, 126.508, 89.8769, 0, 0, 8.04268, -55.1869, 8.4629, -176.417, 8.39228, 66.8032, 0.800003, -46.6521
0, 180.00000, 132.062, -32.1347, 125.434, -153.375, 126.508, 89.8778, 0, 0, 8.03935, -55.2069, 8.46378, -176.449, 8.39226, 66.804, 0.807965, -46.6493
0, 240.00000, 132.111, -32.1525, 125.423, -153.404, 126.508, 89.8786, 0, 0, 8.03636, -55.2249, 8.46458, -176.477, 8.39224, 66.8048, 0.815131, -46.6467
0, 300.00000, 132.155, -32.1686, 125.412, -153.429, 126.508, 89.8793, 0, 0, 8.03367, -55.2411, 8.4653, -176.503, 8.39222, 66.8055, 0.821581, -46.6444
0, 360.00000, 132.195, -32.1831, 125.403, -153.452, 126.509, 89.8799, 0, 0, 8.03125, -55.2557, 8.46595, -176.526, 8.39221, 66.8061, 0.827387, -46.6424
0, 420.00000, 132.231, -32.1961, 125.395, -153.473, 126.509, 89.8805, 0, 0, 8.02907, -55.2689, 8.46653, -176.546, 8.39219, 66.8067, 0.832612, -46.6405
0, 480.00000, 132.263, -32.2079, 125.387, -153.492, 126.509, 89.881, 0, 0, 8.02711, -55.2808, 8.46706, -176.565, 8.39218, 66.8072, 0.837315, -46.6388
0, 540.00000, 132.292, -32.2185, 125.381, -153.508, 126.509, 89.8814, 0, 0, 8.02535, -55.2914, 8.46754, -176.582, 8.39217, 66.8076, 0.841547, -46.6372
0, 600.00000, 132.318, -32.228, 125.374, -153.523, 126.509, 89.8819, 0, 0, 8.02377, -55.301, 8.46797, -176.597, 8.39216, 66.808, 0.845357, -46.6359
0, 660.00000, 132.341, -32.2366, 125.369, -153.537, 126.51, 89.8822, 0, 0, 8.02235, -55.3097, 8.46836, -176.611, 8.39215, 66.8084, 0.848786, -46.6346
0, 720.00000, 132.362, -32.2443, 125.364, -153.549, 126.51, 89.8826, 0, 0, 8.02106, -55.3175, 8.46871, -176.623, 8.39214, 66.8087, 0.851872, -46.6335
0, 780.00000, 132.381, -32.2512, 125.359, -153.56, 126.51, 89.8829, 0, 0, 8.01991, -55.3245, 8.46902, -176.634, 8.39213, 66.809, 0.85465, -46.6325
0, 840.00000, 132.399, -32.2575, 125.355, -153.57, 126.51, 89.8831, 0, 0, 8.01888, -55.3308, 8.46931, -176.644, 8.39212, 66.8093, 0.85715, -46.6316
0, 900.00000, 132.414, -32.2631, 125.352, -153.579, 126.51, 89.8834, 0, 0, 8.01794, -55.3365, 8.46956, -176.653, 8.39211, 66.8095, 0.8594, -46.6308
0, 960.00000, 132.32, -32.2757, 125.244, -153.594, 126.409, 89.8713, 0, 0, 8.48798, -55.3492, 8.96743, -176.667, 8.88488, 66.7974, 0.911258, -46.6338
0, 1020.00000, 132.332, -32.2803, 125.241, -153.601, 126.409, 89.8715, 0, 0, 8.48718, -55.3538, 8.96764, -176.675, 8.88488, 66.7976, 0.913186, -46.6334
