hour,t(sec),"P1 (kW)","Q1 (kvar)","P2 (kW)","Q2 (kvar)","P3 (kW)","Q3 (kvar)","P4 (kW)","Q4 (kvar)"
0, 60.00000, 0.221867, 0.0945151, 0.221867, 0.0945151, 0.221867, 0.0945152, 0, 0
0, 120.00000, 0.221867, 0.094515, 0.221867, 0.094515, 0.221867, 0.094515, 0, 0
0, 180.00000, 0.221867, 0.094515, 0.221867, 0.094515, 0.221867, 0.094515, 0, 0
0, 240.00000, 0.221867, 0.094515, 0.221867, 0.094515, 0.221867, 0.094515, 0, 0
0, 300.00000, 0.221867, 0.094515, 0.221867, 0.094515, 0.221867, 0.094515, 0, 0
0, 360.00000, 0.221867, 0.094515, 0.221867, 0.094515, 0.221867, 0.094515, 0, 0
0, 420.00000, 0.221867, 0.094515, 0.221867, 0.094515, 0.221867, 0.094515, 0, 0
0, 480.00000, 0.221867, 0.094515, 0.221867, 0.094515, 0.221867, 0.094515, 0, 0
0, 540.00000, 0.221867, 0.094515, 0.221867, 0.094515, 0.221867, 0.094515, 0, 0
0, 600.00000, 0.221867, 0.094515, 0.221867, 0.094515, 0.221867, 0.094515, 0, 0
0, 660.00000, 0.221867, 0.094515, 0.221867, 0.094515, 0.221867, 0.094515, 0, 0
0, 720.00000, 0.221867, 0.094515, 0.221867, 0.094515, 0.221867, 0.094515, 0, 0
0, 780.00000, 0.221867, 0.094515, 0.221867, 0.094515, 0.221867, 0.094515, 0, 0
0, 840.00000, 0.221867, 0.094515, 0.221867, 0.094515, 0.221867, 0.094515, 0, 0
0, 900.00000, 0.221867, 0.094515, 0.221867, 0.094515, 0.221867, 0.094515, 0, 0
0, 960.00000, 0.234705, 0.0999834, 0.234705, 0.0999836, 0.234705, 0.0999836, 0, 0
0, 1020.00000, 0.234707, 0.0999847, 0.234707, 0.0999847, 0.234707, 0.0999847, 0, 0
0, 1080.00000, 0.234707, 0.0999847, 0.234707, 0.0999847, 0.234707, 0.0999847, 0, 0
0, 1140.00000, 0.234707, 0.0999847, 0.234707, 0.0999847, 0.234707, 0.0999847, 0, 0
0, 1200.00000, 0.234707, 0.0999847, 0.234707, 0.0999847, 0.234707, 0.0999847, 0, 0
0, 1260.00000, 0.234707, 0.0999847, 0.234707, 0.0999847, 0.234707, 0.0999847, 0, 0
0, 1320.00000, 0.234707, 0.0999847, 0.234707, 0.0999847, 0.234707, 0.0999847, 0, 0
0, 1380.00000, 0.234707, 0.0999847, 0.234707, 0.0999847, 0.234707, 0.0999847, 0, 0
0, 1440.00000, 0.234707, 0.0999847, 0.234707, 0.0999847, 0.234707, 0.0999847, 0, 0
0, 1500.00000, 0.234707, 0.0999847, 0.234707, 0.0999847, 0.234707, 0.0999847, 0, 0
0, 1560.00000, 0.234707, 0.0999847, 0.234707, 0.0999847, 0.234707, 0.0999847, 0, 0
0, 1620.00000, 0.234707, 0.0999847, 0.234707, 0.0999847, 0.234707, 0.0999847, 0, 0
0, 1680.00000, 0.234707, 0.0999847, 0.234707, 0.0999847, 0.234707, 0.0999847, 0, 0
0, 1740.00000, 0.234707, 0.0999847, 0.234707, 0.0999847, 0.234707, 0.0999847, 0, 0
0, 1800.00000, 0.234707, 0.0999847, 0.234707, 0.0999847, 0.234707, 0.0999847, 0, 0
0, 1860.00000, 0.23542, 0.100288, 0.23542, 0.100288, 0.23542, 0.100288, 0, 0
0, 1920.00000, 0.23542, 0.100288, 0.23542, 0.100288, 0.23542, 0.100288, 0, 0
0, 1980.00000, 0.23542, 0.100288, 0.23542, 0.100288, 0.23542, 0.100288, 0, 0
0, 2040.00000, 0.23542, 0.100288, 0.23542, 0.100288, 0.23542, 0.100288, 0, 0
0, 2100.00000, 0.23542, 0.100288, 0.23542, 0.100288, 0.23542, 0.100288, 0, 0
0, 2160.00000, 0.23542, 0.100288, 0.23542, 0.100288, 0.23542, 0.100288, 0, 0
0, 2220.00000, 0.23542, 0.100288, 0.23542, 0.100288, 0.23542, 0.100288, 0, 0
0, 2280.00000, 0.23542, 0.100288, 0.23542, 0.100288, 0.23542, 0.100288, 0, 0
0, 2340.00000, 0.23542, 0.100288, 0.23542, 0.100288, 0.23542, 0.100288, 0, 0
0, 2400.00000, 0.23542, 0.100288, 0.23542, 0.100288, 0.23542, 0.100288, 0, 0
0, 2460.00000, 0.23542, 0.100288, 0.23542, 0.100288, 0.23542, 0.100288, 0, 0
0, 2520.00000, 0.23542, 0.100288, 0.23542, 0.100288, 0.23542, 0.100288, 0, 0
0, 2580.00000, 0.23542, 0.100288, 0.23542, 0.100288, 0.23542, 0.100288, 0, 0
0, 2640.00000, 0.23542, 0.100288, 0.23542, 0.100288, 0.23542, 0.100288, 0, 0
0, 2700.00000, 0.23542, 0.100288, 0.23542, 0.100288, 0.23542, 0.100288, 0, 0
0, 2760.00000, 0.22392, 0.0953897, 0.223919, 0.0953896, 0.223919, 0.0953896, 0, 0
0, 2820.00000, 0.223918, 0.0953886, 0.223918, 0.0953886, 0.223918, 0.0953886, 0, 0
0, 2880.00000, 0.223918, 0.0953886, 0.223918, 0.0953886, 0.223918, 0.0953886, 0, 0
0, 2940.00000, 0.223918, 0.0953886, 0.223918, 0.0953886, 0.223918, 0.0953886, 0, 0
0, 3000.00000, 0.223918, 0.0953886, 0.223918, 0.0953886, 0.223918, 0.0953886, 0, 0
0, 3060.00000, 0.223918, 0.0953886, 0.223918, 0.0953886, 0.223918, 0.0953886, 0, 0
0, 3120.00000, 0.223918, 0.0953886, 0.223918, 0.0953886, 0.223918, 0.0953886, 0, 0
0, 3180.00000, 0.223918, 0.0953886, 0.223918, 0.0953886, 0.223918, 0.0953886, 0, 0
0, 3240.00000, 0.223918, 0.0953886, 0.223918, 0.0953886, 0.223918, 0.0953886, 0, 0
0, 3300.00000, 0.223918, 0.0953886, 0.223918, 0.0953886, 0.223918, 0.0953886, 0, 0
0, 3360.00000, 0.223918, 0.0953886, 0.223918, 0.0953886, 0.223918, 0.0953886, 0, 0
0, 3420.00000, 0.223918, 0.0953886, 0.223918, 0.0953886, 0.223918, 0.0953886, 0, 0
0, 3480.00000, 0.223918, 0.0953886, 0.223918, 0.0953886, 0.223918, 0.0953886, 0, 0
0, 3540.00000, 0.223918, 0.0953886, 0.223918, 0.0953886, 0.223918, 0.0953886, 0, 0
1, 0.00000, 0.223918, 0.0953886, 0.223918, 0.0953886, 0.223918, 0.0953886, 0, 0
1, 60.00000, 0.221301, 0.0942738, 0.221301, 0.0942737, 0.221301, 0.0942737, 0, 0
1, 120.00000, 0.2213, 0.0942735, 0.2213, 0.0942735, 0.2213, 0.0942735, 0, 0
1, 180.00000, 0.2213, 0.0942735, 0.2213, 0.0942735, 0.2213, 0.0942735, 0, 0
1, 240.00000, 0.2213, 0.0942735, 0.2213, 0.0942735, 0.2213, 0.0942735, 0, 0
1, 300.00000, 0.2213, 0.0942735, 0.2213, 0.0942735, 0.2213, 0.0942735, 0, 0
1, 360.00000, 0.2213, 0.0942735, 0.2213, 0.0942735, 0.2213, 0.0942735, 0, 0
1, 420.00000, 0.2213, 0.0942735, 0.2213, 0.0942735, 0.2213, 0.0942735, 0, 0
1, 480.00000, 0.2213, 0.0942735, 0.2213, 0.0942735, 0.2213, 0.0942735, 0, 0
1, 540.00000, 0.2213, 0.0942735, 0.2213, 0.0942735, 0.2213, 0.0942735, 0, 0
1, 600.00000, 0.2213, 0.0942735, 0.2213, 0.0942735, 0.2213, 0.0942735, 0, 0
1, 660.00000, 0.2213, 0.0942735, 0.2213, 0.0942735, 0.2213, 0.0942735, 0, 0
1, 720.00000, 0.2213, 0.0942735, 0.2213, 0.0942735, 0.2213, 0.0942735, 0, 0
1, 780.00000, 0.2213, 0.0942735, 0.2213, 0.0942735, 0.2213, 0.0942735, 0, 0
1, 840.00000, 0.2213, 0.0942735, 0.2213, 0.0942735, 0.2213, 0.0942735, 0, 0
1, 900.00000, 0.2213, 0.0942735, 0.2213, 0.0942735, 0.2213, 0.0942735, 0, 0
1, 960.00000, 0.220265, 0.0938323, 0.220265, 0.0938323, 0.220265, 0.0938323, 0, 0
1, 1020.00000, 0.220264, 0.0938322, 0.220264, 0.0938322, 0.220264, 0.0938322, 0, 0
1, 1080.00000, 0.220264, 0.0938322, 0.220264, 0.0938322, 0.220264, 0.0938322, 0, 0
1, 1140.00000, 0.220264, 0.0938322, 0.220264, 0.0938322, 0.220264, 0.0938322, 0, 0
1, 1200.00000, 0.220264, 0.0938322, 0.220264, 0.0938322, 0.220264, 0.0938322, 0, 0
1, 1260.00000, 0.220264, 0.0938322, 0.220264, 0.0938322, 0.220264, 0.0938322, 0, 0
1, 1320.00000, 0.220264, 0.0938322, 0.220264, 0.0938322, 0.220264, 0.0938322, 0, 0
1, 1380.00000, 0.220264, 0.0938322, 0.220264, 0.0938322, 0.220264, 0.0938322, 0, 0
1, 1440.00000, 0.220264, 0.0938322, 0.220264, 0.0938322, 0.220264, 0.0938322, 0, 0
1, 1500.00000, 0.220264, 0.0938322, 0.220264, 0.0938322, 0.220264, 0.0938322, 0, 0
1, 1560.00000, 0.220264, 0.0938322, 0.220264, 0.0938322, 0.220264, 0.0938322, 0, 0
1, 1620.00000, 0.220264, 0.0938322, 0.220264, 0.0938322, 0.220264, 0.0938322, 0, 0
1, 1680.00000, 0.220264, 0.0938322, 0.220264, 0.0938322, 0.220264, 0.0938322, 0, 0
1, 1740.00000, 0.220264, 0.0938322, 0.220264, 0.0938322, 0.220264, 0.0938322, 0, 0
1, 1800.00000, 0.220264, 0.0938322, 0.220264, 0.0938322, 0.220264, 0.0938322, 0, 0
1, 1860.00000, 0.225576, 0.0960948, 0.225576, 0.0960948, 0.225576, 0.0960948, 0, 0
1, 1920.00000, 0.225577, 0.0960953, 0.225577, 0.0960953, 0.225577, 0.0960953, 0, 0
1, 1980.00000, 0.225577, 0.0960953, 0.225577, 0.0960953, 0.225577, 0.0960953, 0, 0
1, 2040.00000, 0.225577, 0.0960953, 0.225577, 0.0960953, 0.225577, 0.0960953, 0, 0
1, 2100.00000, 0.225577, 0.0960953, 0.225577, 0.0960953, 0.225577, 0.0960953, 0, 0
1, 2160.00000, 0.225577, 0.0960953, 0.225577, 0.0960953, 0.225577, 0.0960953, 0, 0
1, 2220.00000, 0.225577, 0.0960953, 0.225577, 0.0960953, 0.225577, 0.0960953, 0, 0
1, 2280.00000, 0.225577, 0.0960953, 0.225577, 0.0960953, 0.225577, 0.0960953, 0, 0
1, 2340.00000, 0.225577, 0.0960953, 0.225577, 0.0960953, 0.225577, 0.0960953, 0, 0
1, 2400.00000, 0.225577, 0.0960953, 0.225577, 0.0960953, 0.225577, 0.0960953, 0, 0
1, 2460.00000, 0.225577, 0.0960953, 0.225577, 0.0960953, 0.225577, 0.0960953, 0, 0
1, 2520.00000, 0.225577, 0.0960953, 0.225577, 0.0960953, 0.225577, 0.0960953, 0, 0
1, 2580.00000, 0.225577, 0.0960953, 0.225577, 0.0960953, 0.225577, 0.0960953, 0, 0
1, 2640.00000, 0.225577, 0.0960953, 0.225577, 0.0960953, 0.225577, 0.0960953, 0, 0
1, 2700.00000, 0.225577, 0.0960953, 0.225577, 0.0960953, 0.225577, 0.0960953, 0, 0
1, 2760.00000, 0.212563, 0.090552, 0.212563, 0.0905518, 0.212563, 0.0905518, 0, 0
1, 2820.00000, 0.212561, 0.0905508, 0.212561, 0.0905508, 0.212561, 0.0905508, 0, 0
1, 2880.00000, 0.212561, 0.0905508, 0.212561, 0.0905508, 0.212561, 0.0905508, 0, 0
1, 2940.00000, 0.212561, 0.0905508, 0.212561, 0.0905508, 0.212561, 0.0905508, 0, 0
1, 3000.00000, 0.212561, 0.0905508, 0.212561, 0.0905508, 0.212561, 0.0905508, 0, 0
1, 3060.00000, 0.212561, 0.0905508, 0.212561, 0.0905508, 0.212561, 0.0905508, 0, 0
1, 3120.00000, 0.212561, 0.0905508, 0.212561, 0.0905508, 0.212561, 0.0905508, 0, 0
1, 3180.00000, 0.212561, 0.0905508, 0.212561, 0.0905508, 0.212561, 0.0905508, 0, 0
1, 3240.00000, 0.212561, 0.0905508, 0.212561, 0.0905508, 0.212561, 0.0905508, 0, 0
1, 3300.00000, 0.212561, 0.0905508, 0.212561, 0.0905508, 0.212561, 0.0905508, 0, 0
1, 3360.00000, 0.212561, 0.0905508, 0.212561, 0.0905508, 0.212561, 0.0905508, 0, 0
1, 3420.00000, 0.212561, 0.0905508, 0.212561, 0.0905508, 0.212561, 0.0905508, 0, 0
1, 3480.00000, 0.212561, 0.0905508, 0.212561, 0.0905508, 0.212561, 0.0905508, 0, 0
1, 3540.00000, 0.212561, 0.0905508, 0.212561, 0.0905508, 0.212561, 0.0905508, 0, 0
2, 0.00000, 0.212561, 0.0905508, 0.212561, 0.0905508, 0.212561, 0.0905508, 0, 0
2, 60.00000, 0.218265, 0.0929803, 0.218265, 0.0929803, 0.218265, 0.0929803, 0, 0
2, 120.00000, 0.218266, 0.0929808, 0.218266, 0.0929808, 0.218266, 0.0929808, 0, 0
2, 180.00000, 0.218266, 0.0929808, 0.218266, 0.0929808, 0.218266, 0.0929808, 0, 0
2, 240.00000, 0.218266, 0.0929808, 0.218266, 0.0929808, 0.218266, 0.0929808, 0, 0
2, 300.00000, 0.218266, 0.0929808, 0.218266, 0.0929808, 0.218266, 0.0929808, 0, 0
2, 360.00000, 0.218266, 0.0929808, 0.218266, 0.0929808, 0.218266, 0.0929808, 0, 0
2, 420.00000, 0.218266, 0.0929808, 0.218266, 0.0929808, 0.218266, 0.0929808, 0, 0
2, 480.00000, 0.218266, 0.0929808, 0.218266, 0.0929808, 0.218266, 0.0929808, 0, 0
2, 540.00000, 0.218266, 0.0929808, 0.218266, 0.0929808, 0.218266, 0.0929808, 0, 0
2, 600.00000, 0.218266, 0.0929808, 0.218266, 0.0929808, 0.218266, 0.0929808, 0, 0
2, 660.00000, 0.218266, 0.0929808, 0.218266, 0.0929808, 0.218266, 0.0929808, 0, 0
2, 720.00000, 0.218266, 0.0929808, 0.218266, 0.0929808, 0.218266, 0.0929808, 0, 0
2, 780.00000, 0.218266, 0.0929808, 0.218266, 0.0929808, 0.218266, 0.0929808, 0, 0
2, 840.00000, 0.218266, 0.0929808, 0.218266, 0.0929808, 0.218266, 0.0929808, 0, 0
2, 900.00000, 0.218266, 0.0929808, 0.218266, 0.0929808, 0.218266, 0.0929808, 0, 0
2, 960.00000, 0.206809, 0.0881008, 0.206809, 0.0881007, 0.206809, 0.0881007, 0, 0
2, 1020.00000, 0.206808, 0.0880999, 0.206808, 0.0880999, 0.206808, 0.0880999, 0, 0
2, 1080.00000, 0.206808, 0.0880999, 0.206808, 0.0880999, 0.206808, 0.0880999, 0, 0
2, 1140.00000, 0.206808, 0.0880999, 0.206808, 0.0880999, 0.206808, 0.0880999, 0, 0
2, 1200.00000, 0.206808, 0.0880999, 0.206808, 0.0880999, 0.206808, 0.0880999, 0, 0
2, 1260.00000, 0.206808, 0.0880999, 0.206808, 0.0880999, 0.206808, 0.0880999, 0, 0
2, 1320.00000, 0.206808, 0.0880999, 0.206808, 0.0880999, 0.206808, 0.0880999, 0, 0
2, 1380.00000, 0.206808, 0.0880999, 0.206808, 0.0880999, 0.206808, 0.0880999, 0, 0
2, 1440.00000, 0.206808, 0.0880999, 0.206808, 0.0880999, 0.206808, 0.0880999, 0, 0
2, 1500.00000, 0.206808, 0.0880999, 0.206808, 0.0880999, 0.206808, 0.0880999, 0, 0
2, 1560.00000, 0.206808, 0.0880999, 0.206808, 0.0880999, 0.206808, 0.0880999, 0, 0
2, 1620.00000, 0.206808, 0.0880999, 0.206808, 0.0880999, 0.206808, 0.0880999, 0, 0
2, 1680.00000, 0.206808, 0.0880999, 0.206808, 0.0880999, 0.206808, 0.0880999, 0, 0
2, 1740.00000, 0.206808, 0.0880999, 0.206808, 0.0880999, 0.206808, 0.0880999, 0, 0
2, 1800.00000, 0.206808, 0.0880999, 0.206808, 0.0880999, 0.206808, 0.0880999, 0, 0
2, 1860.00000, 0.206695, 0.0880517, 0.206695, 0.0880517, 0.206695, 0.0880517, 0, 0
2, 1920.00000, 0.206695, 0.0880517, 0.206695, 0.0880517, 0.206695, 0.0880517, 0, 0
2, 1980.00000, 0.206695, 0.0880517, 0.206695, 0.0880517, 0.206695, 0.0880517, 0, 0
2, 2040.00000, 0.206695, 0.0880517, 0.206695, 0.0880517, 0.206695, 0.0880517, 0, 0
2, 2100.00000, 0.206695, 0.0880517, 0.206695, 0.0880517, 0.206695, 0.0880517, 0, 0
2, 2160.00000, 0.206695, 0.0880517, 0.206695, 0.0880517, 0.206695, 0.0880517, 0, 0
2, 2220.00000, 0.206695, 0.0880517, 0.206695, 0.0880517, 0.206695, 0.0880517, 0, 0
2, 2280.00000, 0.206695, 0.0880517, 0.206695, 0.0880517, 0.206695, 0.0880517, 0, 0
2, 2340.00000, 0.206695, 0.0880517, 0.206695, 0.0880517, 0.206695, 0.0880517, 0, 0
2, 2400.00000, 0.206695, 0.0880517, 0.206695, 0.0880517, 0.206695, 0.0880517, 0, 0
2, 2460.00000, 0.206695, 0.0880517, 0.206695, 0.0880517, 0.206695, 0.0880517, 0, 0
2, 2520.00000, 0.206695, 0.0880517, 0.206695, 0.0880517, 0.206695, 0.0880517, 0, 0
2, 2580.00000, 0.206695, 0.0880517, 0.206695, 0.0880517, 0.206695, 0.0880517, 0, 0
2, 2640.00000, 0.206695, 0.0880517, 0.206695, 0.0880517, 0.206695, 0.0880517, 0, 0
2, 2700.00000, 0.206695, 0.0880517, 0.206695, 0.0880517, 0.206695, 0.0880517, 0, 0
2, 2760.00000, 0.197759, 0.0842451, 0.197758, 0.084245, 0.197758, 0.084245, 0, 0
2, 2820.00000, 0.197758, 0.0842443, 0.197758, 0.0842443, 0.197758, 0.0842443, 0, 0
2, 2880.00000, 0.197758, 0.0842443, 0.197758, 0.0842443, 0.197758, 0.0842443, 0, 0
2, 2940.00000, 0.197758, 0.0842443, 0.197758, 0.0842443, 0.197758, 0.0842443, 0, 0
2, 3000.00000, 0.197758, 0.0842443, 0.197758, 0.0842443, 0.197758, 0.0842443, 0, 0
2, 3060.00000, 0.197758, 0.0842443, 0.197758, 0.0842443, 0.197758, 0.0842443, 0, 0
2, 3120.00000, 0.197758, 0.0842443, 0.197758, 0.0842443, 0.197758, 0.0842443, 0, 0
2, 3180.00000, 0.197758, 0.0842443, 0.197758, 0.0842443, 0.197758, 0.0842443, 0, 0
