hour,t(sec),"P1 (kW)","Q1 (kvar)","P2 (kW)","Q2 (kvar)","P3 (kW)","Q3 (kvar)","P4 (kW)","Q4 (kvar)"
0, 60.00000, 0.783864, 0.333919, 0.783872, 0.333926, 0.783885, 0.333921, 0, 0
0, 120.00000, 0.783865, 0.333919, 0.783872, 0.333926, 0.783884, 0.333922, 0, 0
0, 180.00000, 0.783866, 0.33392, 0.783872, 0.333926, 0.783883, 0.333922, 0, 0
0, 240.00000, 0.783866, 0.333921, 0.783872, 0.333926, 0.783882, 0.333923, 0, 0
0, 300.00000, 0.783867, 0.333922, 0.783872, 0.333927, 0.783881, 0.333923, 0, 0
0, 360.00000, 0.783867, 0.333922, 0.783872, 0.333927, 0.78388, 0.333924, 0, 0
0, 420.00000, 0.783868, 0.333923, 0.783872, 0.333927, 0.783879, 0.333924, 0, 0
0, 480.00000, 0.783868, 0.333923, 0.783872, 0.333927, 0.783879, 0.333925, 0, 0
0, 540.00000, 0.783869, 0.333924, 0.783872, 0.333927, 0.783878, 0.333925, 0, 0
0, 600.00000, 0.783869, 0.333924, 0.783872, 0.333927, 0.783877, 0.333925, 0, 0
0, 660.00000, 0.783869, 0.333925, 0.783872, 0.333927, 0.783877, 0.333925, 0, 0
0, 720.00000, 0.78387, 0.333925, 0.783872, 0.333928, 0.783877, 0.333926, 0, 0
0, 780.00000, 0.78387, 0.333925, 0.783872, 0.333928, 0.783876, 0.333926, 0, 0
0, 840.00000, 0.78387, 0.333926, 0.783872, 0.333928, 0.783876, 0.333926, 0, 0
0, 900.00000, 0.78387, 0.333926, 0.783872, 0.333928, 0.783875, 0.333926, 0, 0
0, 960.00000, 0.829234, 0.353251, 0.829236, 0.353252, 0.829239, 0.353251, 0, 0
0, 1020.00000, 0.829234, 0.353251, 0.829236, 0.353253, 0.829238, 0.353251, 0, 0
0, 1080.00000, 0.829234, 0.353251, 0.829236, 0.353253, 0.829238, 0.353252, 0, 0
0, 1140.00000, 0.829234, 0.353251, 0.829236, 0.353253, 0.829238, 0.353252, 0, 0
0, 1200.00000, 0.829235, 0.353251, 0.829236, 0.353253, 0.829238, 0.353252, 0, 0
0, 1260.00000, 0.829235, 0.353252, 0.829236, 0.353253, 0.829238, 0.353252, 0, 0
0, 1320.00000, 0.829235, 0.353252, 0.829236, 0.353253, 0.829237, 0.353252, 0, 0
0, 1380.00000, 0.829235, 0.353252, 0.829236, 0.353253, 0.829237, 0.353252, 0, 0
0, 1440.00000, 0.829235, 0.353252, 0.829236, 0.353253, 0.829237, 0.353252, 0, 0
0, 1500.00000, 0.829235, 0.353252, 0.829236, 0.353253, 0.829237, 0.353252, 0, 0
0, 1560.00000, 0.829235, 0.353252, 0.829236, 0.353253, 0.829237, 0.353252, 0, 0
0, 1620.00000, 0.829235, 0.353252, 0.829236, 0.353253, 0.829237, 0.353252, 0, 0
0, 1680.00000, 0.829235, 0.353252, 0.829236, 0.353253, 0.829237, 0.353253, 0, 0
0, 1740.00000, 0.829235, 0.353252, 0.829236, 0.353253, 0.829237, 0.353253, 0, 0
0, 1800.00000, 0.829235, 0.353252, 0.829236, 0.353253, 0.829237, 0.353253, 0, 0
0, 1860.00000, 0.831754, 0.354325, 0.831754, 0.354326, 0.831755, 0.354325, 0, 0
0, 1920.00000, 0.831754, 0.354325, 0.831754, 0.354326, 0.831755, 0.354326, 0, 0
0, 1980.00000, 0.831754, 0.354325, 0.831754, 0.354326, 0.831755, 0.354326, 0, 0
0, 2040.00000, 0.831754, 0.354325, 0.831754, 0.354326, 0.831755, 0.354326, 0, 0
0, 2100.00000, 0.831754, 0.354326, 0.831754, 0.354326, 0.831755, 0.354326, 0, 0
0, 2160.00000, 0.831754, 0.354326, 0.831754, 0.354326, 0.831755, 0.354326, 0, 0
0, 2220.00000, 0.831754, 0.354326, 0.831754, 0.354326, 0.831755, 0.354326, 0, 0
0, 2280.00000, 0.831754, 0.354326, 0.831754, 0.354326, 0.831755, 0.354326, 0, 0
0, 2340.00000, 0.831754, 0.354326, 0.831754, 0.354326, 0.831755, 0.354326, 0, 0
0, 2400.00000, 0.831754, 0.354326, 0.831754, 0.354326, 0.831755, 0.354326, 0, 0
0, 2460.00000, 0.831754, 0.354326, 0.831754, 0.354326, 0.831754, 0.354326, 0, 0
0, 2520.00000, 0.831754, 0.354326, 0.831754, 0.354326, 0.831754, 0.354326, 0, 0
0, 2580.00000, 0.831754, 0.354326, 0.831754, 0.354326, 0.831754, 0.354326, 0, 0
0, 2640.00000, 0.831754, 0.354326, 0.831754, 0.354326, 0.831754, 0.354326, 0, 0
0, 2700.00000, 0.831754, 0.354326, 0.831754, 0.354326, 0.831754, 0.354326, 0, 0
0, 2760.00000, 0.791118, 0.337015, 0.791118, 0.337015, 0.791118, 0.337015, 0, 0
0, 2820.00000, 0.791118, 0.337015, 0.791118, 0.337015, 0.791118, 0.337015, 0, 0
0, 2880.00000, 0.791118, 0.337015, 0.791118, 0.337015, 0.791118, 0.337015, 0, 0
0, 2940.00000, 0.791118, 0.337015, 0.791118, 0.337015, 0.791118, 0.337015, 0, 0
0, 3000.00000, 0.791118, 0.337015, 0.791118, 0.337015, 0.791118, 0.337015, 0, 0
0, 3060.00000, 0.791118, 0.337015, 0.791118, 0.337015, 0.791118, 0.337015, 0, 0
0, 3120.00000, 0.791118, 0.337015, 0.791118, 0.337015, 0.791118, 0.337015, 0, 0
0, 3180.00000, 0.791118, 0.337015, 0.791118, 0.337015, 0.791118, 0.337015, 0, 0
0, 3240.00000, 0.791118, 0.337015, 0.791118, 0.337015, 0.791118, 0.337015, 0, 0
0, 3300.00000, 0.791118, 0.337015, 0.791118, 0.337015, 0.791118, 0.337015, 0, 0
0, 3360.00000, 0.791118, 0.337015, 0.791118, 0.337015, 0.791118, 0.337015, 0, 0
0, 3420.00000, 0.791118, 0.337015, 0.791118, 0.337015, 0.791118, 0.337015, 0, 0
0, 3480.00000, 0.791118, 0.337015, 0.791118, 0.337015, 0.791118, 0.337015, 0, 0
0, 3540.00000, 0.791118, 0.337015, 0.791118, 0.337015, 0.791118, 0.337015, 0, 0
1, 0.00000, 0.791118, 0.337015, 0.791118, 0.337015, 0.791118, 0.337015, 0, 0
1, 60.00000, 0.781869, 0.333075, 0.781869, 0.333075, 0.781869, 0.333075, 0, 0
1, 120.00000, 0.781869, 0.333075, 0.781869, 0.333075, 0.781869, 0.333075, 0, 0
1, 180.00000, 0.781869, 0.333075, 0.781869, 0.333075, 0.781869, 0.333075, 0, 0
1, 240.00000, 0.781869, 0.333075, 0.781869, 0.333075, 0.781869, 0.333075, 0, 0
1, 300.00000, 0.781869, 0.333075, 0.781869, 0.333075, 0.781869, 0.333075, 0, 0
1, 360.00000, 0.781869, 0.333075, 0.781869, 0.333075, 0.781869, 0.333075, 0, 0
1, 420.00000, 0.781869, 0.333075, 0.781869, 0.333075, 0.781869, 0.333075, 0, 0
1, 480.00000, 0.781869, 0.333075, 0.781869, 0.333075, 0.781869, 0.333075, 0, 0
1, 540.00000, 0.781869, 0.333075, 0.781869, 0.333075, 0.781869, 0.333075, 0, 0
1, 600.00000, 0.781869, 0.333075, 0.781869, 0.333075, 0.781869, 0.333075, 0, 0
1, 660.00000, 0.781869, 0.333075, 0.781869, 0.333075, 0.781869, 0.333075, 0, 0
1, 720.00000, 0.781869, 0.333075, 0.781869, 0.333075, 0.781869, 0.333075, 0, 0
1, 780.00000, 0.781869, 0.333075, 0.781869, 0.333075, 0.781869, 0.333075, 0, 0
1, 840.00000, 0.781869, 0.333075, 0.781869, 0.333075, 0.781869, 0.333075, 0, 0
1, 900.00000, 0.781869, 0.333075, 0.781869, 0.333075, 0.781869, 0.333075, 0, 0
1, 960.00000, 0.77821, 0.331516, 0.77821, 0.331516, 0.77821, 0.331516, 0, 0
1, 1020.00000, 0.77821, 0.331516, 0.77821, 0.331516, 0.77821, 0.331516, 0, 0
1, 1080.00000, 0.77821, 0.331516, 0.77821, 0.331516, 0.77821, 0.331516, 0, 0
1, 1140.00000, 0.77821, 0.331516, 0.77821, 0.331516, 0.77821, 0.331516, 0, 0
1, 1200.00000, 0.77821, 0.331516, 0.77821, 0.331516, 0.77821, 0.331516, 0, 0
1, 1260.00000, 0.77821, 0.331516, 0.77821, 0.331516, 0.77821, 0.331516, 0, 0
1, 1320.00000, 0.77821, 0.331516, 0.77821, 0.331516, 0.77821, 0.331516, 0, 0
1, 1380.00000, 0.77821, 0.331516, 0.77821, 0.331516, 0.77821, 0.331516, 0, 0
1, 1440.00000, 0.77821, 0.331516, 0.77821, 0.331516, 0.77821, 0.331516, 0, 0
1, 1500.00000, 0.77821, 0.331516, 0.77821, 0.331516, 0.77821, 0.331516, 0, 0
1, 1560.00000, 0.77821, 0.331516, 0.77821, 0.331516, 0.77821, 0.331516, 0, 0
1, 1620.00000, 0.77821, 0.331516, 0.77821, 0.331516, 0.77821, 0.331516, 0, 0
1, 1680.00000, 0.77821, 0.331516, 0.77821, 0.331516, 0.77821, 0.331516, 0, 0
1, 1740.00000, 0.77821, 0.331516, 0.77821, 0.331516, 0.77821, 0.331516, 0, 0
1, 1800.00000, 0.77821, 0.331516, 0.77821, 0.331516, 0.77821, 0.331516, 0, 0
1, 1860.00000, 0.796978, 0.339511, 0.796978, 0.339511, 0.796978, 0.339511, 0, 0
1, 1920.00000, 0.796978, 0.339511, 0.796978, 0.339511, 0.796978, 0.339511, 0, 0
1, 1980.00000, 0.796978, 0.339511, 0.796978, 0.339511, 0.796978, 0.339511, 0, 0
1, 2040.00000, 0.796978, 0.339511, 0.796978, 0.339511, 0.796978, 0.339511, 0, 0
1, 2100.00000, 0.796978, 0.339511, 0.796978, 0.339511, 0.796978, 0.339511, 0, 0
1, 2160.00000, 0.796978, 0.339511, 0.796978, 0.339511, 0.796978, 0.339511, 0, 0
1, 2220.00000, 0.796978, 0.339511, 0.796978, 0.339511, 0.796978, 0.339511, 0, 0
1, 2280.00000, 0.796978, 0.339511, 0.796978, 0.339511, 0.796978, 0.339511, 0, 0
1, 2340.00000, 0.796978, 0.339511, 0.796978, 0.339511, 0.796978, 0.339511, 0, 0
1, 2400.00000, 0.796978, 0.339511, 0.796978, 0.339511, 0.796978, 0.339511, 0, 0
1, 2460.00000, 0.796978, 0.339511, 0.796978, 0.339511, 0.796978, 0.339511, 0, 0
1, 2520.00000, 0.796978, 0.339511, 0.796978, 0.339511, 0.796978, 0.339511, 0, 0
1, 2580.00000, 0.796978, 0.339511, 0.796978, 0.339511, 0.796978, 0.339511, 0, 0
1, 2640.00000, 0.796978, 0.339511, 0.796978, 0.339511, 0.796978, 0.339511, 0, 0
1, 2700.00000, 0.796978, 0.339511, 0.796978, 0.339511, 0.796978, 0.339511, 0, 0
1, 2760.00000, 0.750995, 0.319922, 0.750995, 0.319922, 0.750995, 0.319922, 0, 0
1, 2820.00000, 0.750995, 0.319922, 0.750995, 0.319922, 0.750995, 0.319922, 0, 0
1, 2880.00000, 0.750995, 0.319922, 0.750995, 0.319922, 0.750995, 0.319922, 0, 0
1, 2940.00000, 0.750995, 0.319922, 0.750995, 0.319922, 0.750995, 0.319922, 0, 0
1, 3000.00000, 0.750995, 0.319922, 0.750995, 0.319922, 0.750995, 0.319922, 0, 0
1, 3060.00000, 0.750995, 0.319922, 0.750995, 0.319922, 0.750995, 0.319922, 0, 0
1, 3120.00000, 0.750995, 0.319922, 0.750995, 0.319922, 0.750995, 0.319922, 0, 0
1, 3180.00000, 0.750995, 0.319922, 0.750995, 0.319922, 0.750995, 0.319922, 0, 0
1, 3240.00000, 0.750995, 0.319922, 0.750995, 0.319922, 0.750995, 0.319922, 0, 0
1, 3300.00000, 0.750995, 0.319922, 0.750995, 0.319922, 0.750995, 0.319922, 0, 0
1, 3360.00000, 0.750995, 0.319922, 0.750995, 0.319922, 0.750995, 0.319922, 0, 0
1, 3420.00000, 0.750995, 0.319922, 0.750995, 0.319922, 0.750995, 0.319922, 0, 0
1, 3480.00000, 0.750995, 0.319922, 0.750995, 0.319922, 0.750995, 0.319922, 0, 0
1, 3540.00000, 0.750995, 0.319922, 0.750995, 0.319922, 0.750995, 0.319922, 0, 0
2, 0.00000, 0.750995, 0.319922, 0.750995, 0.319922, 0.750995, 0.319922, 0, 0
2, 60.00000, 0.771148, 0.328508, 0.771148, 0.328508, 0.771148, 0.328508, 0, 0
2, 120.00000, 0.771148, 0.328508, 0.771148, 0.328508, 0.771148, 0.328508, 0, 0
2, 180.00000, 0.771148, 0.328508, 0.771148, 0.328508, 0.771148, 0.328508, 0, 0
2, 240.00000, 0.771148, 0.328508, 0.771148, 0.328508, 0.771148, 0.328508, 0, 0
2, 300.00000, 0.771148, 0.328508, 0.771148, 0.328508, 0.771148, 0.328508, 0, 0
2, 360.00000, 0.771148, 0.328508, 0.771148, 0.328508, 0.771148, 0.328508, 0, 0
2, 420.00000, 0.771148, 0.328508, 0.771148, 0.328508, 0.771148, 0.328508, 0, 0
2, 480.00000, 0.771148, 0.328508, 0.771148, 0.328508, 0.771148, 0.328508, 0, 0
2, 540.00000, 0.771148, 0.328508, 0.771148, 0.328508, 0.771148, 0.328508, 0, 0
2, 600.00000, 0.771148, 0.328508, 0.771148, 0.328508, 0.771148, 0.328508, 0, 0
2, 660.00000, 0.771148, 0.328508, 0.771148, 0.328508, 0.771148, 0.328508, 0, 0
2, 720.00000, 0.771148, 0.328508, 0.771148, 0.328508, 0.771148, 0.328508, 0, 0
2, 780.00000, 0.771148, 0.328508, 0.771148, 0.328508, 0.771148, 0.328508, 0, 0
2, 840.00000, 0.771148, 0.328508, 0.771148, 0.328508, 0.771148, 0.328508, 0, 0
2, 900.00000, 0.771148, 0.328508, 0.771148, 0.328508, 0.771148, 0.328508, 0, 0
2, 960.00000, 0.730667, 0.311263, 0.730667, 0.311263, 0.730667, 0.311263, 0, 0
2, 1020.00000, 0.730667, 0.311263, 0.730667, 0.311263, 0.730667, 0.311263, 0, 0
2, 1080.00000, 0.730667, 0.311263, 0.730667, 0.311263, 0.730667, 0.311263, 0, 0
2, 1140.00000, 0.730667, 0.311263, 0.730667, 0.311263, 0.730667, 0.311263, 0, 0
2, 1200.00000, 0.730667, 0.311263, 0.730667, 0.311263, 0.730667, 0.311263, 0, 0
2, 1260.00000, 0.730667, 0.311263, 0.730667, 0.311263, 0.730667, 0.311263, 0, 0
2, 1320.00000, 0.730667, 0.311263, 0.730667, 0.311263, 0.730667, 0.311263, 0, 0
2, 1380.00000, 0.730667, 0.311263, 0.730667, 0.311263, 0.730667, 0.311263, 0, 0
2, 1440.00000, 0.730667, 0.311263, 0.730667, 0.311263, 0.730667, 0.311263, 0, 0
2, 1500.00000, 0.730667, 0.311263, 0.730667, 0.311263, 0.730667, 0.311263, 0, 0
2, 1560.00000, 0.730667, 0.311263, 0.730667, 0.311263, 0.730667, 0.311263, 0, 0
2, 1620.00000, 0.730667, 0.311263, 0.730667, 0.311263, 0.730667, 0.311263, 0, 0
2, 1680.00000, 0.730667, 0.311263, 0.730667, 0.311263, 0.730667, 0.311263, 0, 0
2, 1740.00000, 0.730667, 0.311263, 0.730667, 0.311263, 0.730667, 0.311263, 0, 0
2, 1800.00000, 0.730667, 0.311263, 0.730667, 0.311263, 0.730667, 0.311263, 0, 0
2, 1860.00000, 0.730268, 0.311093, 0.730268, 0.311093, 0.730268, 0.311093, 0, 0
2, 1920.00000, 0.730268, 0.311093, 0.730268, 0.311093, 0.730268, 0.311093, 0, 0
2, 1980.00000, 0.730268, 0.311093, 0.730268, 0.311093, 0.730268, 0.311093, 0, 0
2, 2040.00000, 0.730268, 0.311093, 0.730268, 0.311093, 0.730268, 0.311093, 0, 0
2, 2100.00000, 0.730268, 0.311093, 0.730268, 0.311093, 0.730268, 0.311093, 0, 0
2, 2160.00000, 0.730268, 0.311093, 0.730268, 0.311093, 0.730268, 0.311093, 0, 0
2, 2220.00000, 0.730268, 0.311093, 0.730268, 0.311093, 0.730268, 0.311093, 0, 0
2, 2280.00000, 0.730268, 0.311093, 0.730268, 0.311093, 0.730268, 0.311093, 0, 0
2, 2340.00000, 0.730268, 0.311093, 0.730268, 0.311093, 0.730268, 0.311093, 0, 0
2, 2400.00000, 0.730268, 0.311093, 0.730268, 0.311093, 0.730268, 0.311093, 0, 0
2, 2460.00000, 0.730268, 0.311093, 0.730268, 0.311093, 0.730268, 0.311093, 0, 0
2, 2520.00000, 0.730268, 0.311093, 0.730268, 0.311093, 0.730268, 0.311093, 0, 0
2, 2580.00000, 0.730268, 0.311093, 0.730268, 0.311093, 0.730268, 0.311093, 0, 0
2, 2640.00000, 0.730268, 0.311093, 0.730268, 0.311093, 0.730268, 0.311093, 0, 0
2, 2700.00000, 0.730268, 0.311093, 0.730268, 0.311093, 0.730268, 0.311093, 0, 0
2, 2760.00000, 0.698691, 0.297641, 0.698691, 0.297641, 0.698691, 0.297641, 0, 0
2, 2820.00000, 0.698691, 0.297641, 0.698691, 0.297641, 0.698691, 0.297641, 0, 0
2, 2880.00000, 0.698691, 0.297641, 0.698691, 0.297641, 0.698691, 0.297641, 0, 0
2, 2940.00000, 0.698691, 0.297641, 0.698691, 0.297641, 0.698691, 0.297641, 0, 0
