hour, t(sec), V1, VAngle1, V2, VAngle2, V3, VAngle3, V4, VAngle4, I1, IAngle1, I2, IAngle2, I3, IAngle3, I4, IAngle4
1, 0.00000, 126.207, -30.6993, 126.39, -150.638, 126.387, 89.3639, 0, 0, 3.20895, -53.7725, 3.20431, -173.712, 3.2044, 66.2905, 0.00563478, 89.2345
2, 0.00000, 126.207, -30.6993, 126.39, -150.638, 126.387, 89.3638, 0, 0, 3.20902, -53.7733, 3.20436, -173.712, 3.20446, 66.2899, 0.00564979, 89.2659
3, 0.00000, 125.874, -30.784, 126.083, -150.719, 126.072, 89.2834, 0, 0, 3.74483, -53.8577, 3.73862, -173.793, 3.73895, 66.2097, 0.00716605, 91.8512
4, 0.00000, 125.801, -30.8024, 126.016, -150.736, 126.003, 89.266, 0, 0, 3.8613, -53.8755, 3.85472, -173.809, 3.85512, 66.1928, 0.00751232, 92.3454
5, 0.00000, 125.599, -30.8539, 125.83, -150.785, 125.812, 89.2171, 0, 0, 4.18652, -53.9277, 4.17884, -173.859, 4.17943, 66.1433, 0.00856346, 93.7169
6, 0.00000, 125.461, -30.8891, 125.703, -150.819, 125.682, 89.1838, 0, 0, 4.40817, -53.9629, 4.39969, -173.893, 4.40043, 66.11, 0.00931495, 94.5715
7, 0.00000, 125.766, -30.804, 126.007, -150.766, 125.933, 89.235, 0, 0, 5.13988, -53.8782, 5.13005, -173.84, 5.13308, 66.1609, 0.00826216, 120.41
8, 0.00000, 125.49, -30.8744, 125.753, -150.833, 125.672, 89.1682, 0, 0, 5.58684, -53.9481, 5.57516, -173.907, 5.57876, 66.0945, 0.00981442, 120.448
9, 0.00000, 125.011, -30.9961, 125.313, -150.949, 125.22, 89.0528, 0, 0, 6.35872, -54.0696, 6.34343, -174.022, 6.34814, 65.9792, 0.0128423, 120.39
10, 0.00000, 124.798, -31.0503, 125.117, -151, 125.019, 89.0015, 0, 0, 6.70139, -54.124, 6.6843, -174.074, 6.68957, 65.9278, 0.0143472, 120.359
11, 0.00000, 122.549, -31.6212, 123.059, -151.541, 122.902, 88.4621, 0, 0, 10.2962, -54.6947, 10.2536, -174.615, 10.2667, 65.3884, 0.0357075, 120.058
12, 0.00000, 123.011, -31.504, 123.481, -151.43, 123.336, 88.5727, 0, 0, 9.56105, -54.5786, 9.52459, -174.505, 9.5358, 65.4982, 0.030561, 120.118
13, 0.00000, 122.734, -31.5742, 123.228, -151.497, 123.075, 88.5064, 0, 0, 10.0019, -54.6477, 9.96189, -174.57, 9.97419, 65.4328, 0.0335492, 120.088
14, 0.00000, 122.441, -31.6484, 122.961, -151.567, 122.801, 88.4365, 0, 0, 10.4668, -54.7218, 10.4227, -174.64, 10.4362, 65.3629, 0.037002, 120.048
15, 0.00000, 122.436, -31.6497, 122.956, -151.568, 122.796, 88.4353, 0, 0, 10.4748, -54.7235, 10.4305, -174.642, 10.4441, 65.3614, 0.0371131, 120.044
16, 0.00000, 122.074, -31.7415, 122.626, -151.655, 122.456, 88.3487, 0, 0, 11.0494, -54.8148, 10.9997, -174.728, 11.015, 65.2754, 0.0415975, 119.998
17, 0.00000, 122.213, -31.7063, 122.753, -151.622, 122.586, 88.3819, 0, 0, 10.8291, -54.7805, 10.7815, -174.696, 10.7961, 65.3078, 0.0399251, 120.012
18, 0.00000, 121.664, -31.8527, 122.224, -151.732, 122.108, 88.2738, 0, 0, 10.4374, -54.9254, 10.3896, -174.805, 10.3995, 65.2006, 0.0441494, 106.821
19, 0.00000, 121.815, -31.8144, 122.361, -151.696, 122.25, 88.3098, 0, 0, 10.1996, -54.8886, 10.154, -174.77, 10.1632, 65.2357, 0.042279, 106.465
20, 0.00000, 124.029, -31.2527, 124.387, -151.164, 124.331, 88.8395, 0, 0, 6.69588, -54.3268, 6.67663, -174.238, 6.6796, 65.7655, 0.019142, 101.082
21, 0.00000, 124.135, -31.2258, 124.484, -151.139, 124.431, 88.865, 0, 0, 6.52701, -54.2998, 6.50872, -174.213, 6.51148, 65.791, 0.0182751, 100.707
22, 0.00000, 124.757, -31.0679, 125.055, -150.989, 125.017, 89.0144, 0, 0, 5.53508, -54.1424, 5.52186, -174.063, 5.52353, 65.94, 0.0136912, 98.2493
23, 0.00000, 125.244, -30.9441, 125.503, -150.871, 125.477, 89.1316, 0, 0, 4.75542, -54.0185, 4.74558, -173.945, 4.74658, 66.0574, 0.0105744, 95.8337
24, 0.00000, 126.191, -30.7034, 126.376, -150.642, 126.372, 89.36, 0, 0, 3.23441, -53.7779, 3.22967, -173.716, 3.22978, 66.2856, 0.00572768, 89.4298
