hour, t(sec), V1, VAngle1, V2, VAngle2, V3, VAngle3, V4, VAngle4, I1, IAngle1, I2, IAngle2, I3, IAngle3, I4, IAngle4
1, 0.00000, 126.245, -30.7894, 126.332, -150.739, 126.369, 89.266, 0, 0, 2.60448, -53.8632, 2.6027, -173.813, 2.60193, 66.1921, 0.00364801, 68.9282
2, 0.00000, 126.245, -30.7894, 126.332, -150.739, 126.369, 89.266, 0, 0, 2.60449, -53.8633, 2.6027, -173.813, 2.60193, 66.1921, 0.00365007, 68.9458
3, 0.00000, 125.893, -30.8906, 125.998, -150.837, 126.031, 89.1678, 0, 0, 3.0398, -53.9641, 3.03727, -173.911, 3.03649, 66.0942, 0.00451361, 72.5218
4, 0.00000, 125.817, -30.9127, 125.926, -150.859, 125.957, 89.1463, 0, 0, 3.13454, -53.9865, 3.13183, -173.933, 3.13106, 66.0725, 0.00472091, 73.3016
5, 0.00000, 125.602, -30.9744, 125.723, -150.919, 125.751, 89.0865, 0, 0, 3.39878, -54.048, 3.39553, -173.992, 3.39477, 66.0128, 0.00530907, 75.2831
6, 0.00000, 125.456, -31.0165, 125.584, -150.96, 125.61, 89.0457, 0, 0, 3.57896, -54.0902, 3.57531, -174.033, 3.57458, 65.9719, 0.00573695, 76.5922
7, 0.00000, 125.603, -30.957, 125.771, -150.931, 125.72, 89.0694, 0, 0, 4.1783, -54.0311, 4.17273, -174.005, 4.17442, 65.9954, 0.00473111, 120.345
8, 0.00000, 125.308, -31.0418, 125.493, -151.013, 125.436, 88.9872, 0, 0, 4.54228, -54.1153, 4.53563, -174.086, 4.53766, 65.9137, 0.00566104, 120.509
9, 0.00000, 124.797, -31.1888, 125.01, -151.155, 124.945, 88.8447, 0, 0, 5.1712, -54.2619, 5.16241, -174.228, 5.16508, 65.7715, 0.00749057, 120.449
10, 0.00000, 124.568, -31.2544, 124.795, -151.219, 124.726, 88.7812, 0, 0, 5.4506, -54.3279, 5.44071, -174.292, 5.44372, 65.7076, 0.00843198, 120.395
11, 0.00000, 122.129, -31.9539, 122.511, -151.893, 122.396, 88.1055, 0, 0, 8.38793, -55.0277, 8.36177, -174.967, 8.36961, 65.0317, 0.0224934, 119.935
12, 0.00000, 122.635, -31.809, 122.983, -151.754, 122.878, 88.2452, 0, 0, 7.7859, -54.8831, 7.76383, -174.828, 7.77047, 65.1711, 0.0189467, 120.038
13, 0.00000, 122.332, -31.8957, 122.7, -151.837, 122.59, 88.1616, 0, 0, 8.14673, -54.9686, 8.12235, -174.91, 8.12967, 65.0885, 0.02094, 120.002
14, 0.00000, 122.011, -31.9877, 122.401, -151.926, 122.284, 88.0729, 0, 0, 8.52773, -55.0615, 8.50053, -174.999, 8.50869, 64.9991, 0.0234004, 119.913
15, 0.00000, 122.005, -31.9893, 122.396, -151.927, 122.279, 88.0714, 0, 0, 8.53413, -55.0631, 8.50687, -175.001, 8.51504, 64.9976, 0.0234586, 119.911
16, 0.00000, 121.606, -32.1035, 122.025, -152.037, 121.9, 87.9615, 0, 0, 9.00527, -55.1772, 8.97437, -175.11, 8.98361, 64.8877, 0.0266373, 119.826
17, 0.00000, 121.759, -32.0597, 122.168, -151.995, 122.045, 88.0037, 0, 0, 8.82461, -55.1342, 8.79504, -175.069, 8.80389, 64.9293, 0.0254739, 119.846
18, 0.00000, 121.356, -32.1925, 121.735, -152.095, 121.692, 87.9103, 0, 0, 8.49548, -55.2662, 8.46906, -175.168, 8.47204, 64.8365, 0.0272084, 98.016
19, 0.00000, 121.523, -32.1448, 121.89, -152.049, 121.85, 87.9561, 0, 0, 8.30066, -55.2194, 8.27559, -175.123, 8.27829, 64.8817, 0.0259786, 97.5129
20, 0.00000, 123.927, -31.4555, 124.142, -151.385, 124.144, 88.6207, 0, 0, 5.44066, -54.53, 5.43123, -174.459, 5.43116, 65.5463, 0.0114534, 87.4953
21, 0.00000, 124.041, -31.4228, 124.249, -151.353, 124.253, 88.6523, 0, 0, 5.30306, -54.497, 5.29419, -174.427, 5.29404, 65.5782, 0.0109213, 86.7811
22, 0.00000, 124.707, -31.2318, 124.876, -151.168, 124.891, 88.8372, 0, 0, 4.49545, -54.3058, 4.48934, -174.242, 4.48883, 65.7632, 0.0082342, 82.5027
23, 0.00000, 125.226, -31.0827, 125.366, -151.024, 125.389, 88.9815, 0, 0, 3.86135, -54.1574, 3.857, -174.098, 3.85632, 65.907, 0.00646684, 78.6298
24, 0.00000, 126.228, -30.7942, 126.316, -150.744, 126.353, 89.2613, 0, 0, 2.62515, -53.8693, 2.62331, -173.819, 2.62254, 66.1864, 0.00370206, 69.2421
25, 0.00000, 126.245, -30.7894, 126.332, -150.739, 126.369, 89.266, 0, 0, 2.60451, -53.8636, 2.60272, -173.813, 2.60195, 66.1918, 0.00365226, 68.9634
26, 0.00000, 126.245, -30.7894, 126.332, -150.739, 126.369, 89.266, 0, 0, 2.60449, -53.8633, 2.6027, -173.813, 2.60193, 66.1921, 0.00365011, 68.9462
27, 0.00000, 125.893, -30.8906, 125.998, -150.837, 126.031, 89.1678, 0, 0, 3.0398, -53.9641, 3.03727, -173.911, 3.03649, 66.0942, 0.00451361, 72.5218
28, 0.00000, 125.817, -30.9127, 125.926, -150.859, 125.957, 89.1463, 0, 0, 3.13454, -53.9865, 3.13183, -173.933, 3.13106, 66.0725, 0.00472091, 73.3016
29, 0.00000, 125.602, -30.9744, 125.723, -150.919, 125.751, 89.0865, 0, 0, 3.39878, -54.048, 3.39553, -173.992, 3.39477, 66.0128, 0.00530907, 75.2831
30, 0.00000, 125.456, -31.0165, 125.584, -150.96, 125.61, 89.0457, 0, 0, 3.57896, -54.0902, 3.57531, -174.033, 3.57458, 65.9719, 0.00573695, 76.5922
31, 0.00000, 125.603, -30.957, 125.771, -150.931, 125.72, 89.0694, 0, 0, 4.1783, -54.0311, 4.17273, -174.005, 4.17442, 65.9954, 0.00473111, 120.345
32, 0.00000, 125.308, -31.0418, 125.493, -151.013, 125.436, 88.9872, 0, 0, 4.54228, -54.1153, 4.53563, -174.086, 4.53766, 65.9137, 0.00566104, 120.509
33, 0.00000, 124.797, -31.1888, 125.01, -151.155, 124.945, 88.8447, 0, 0, 5.1712, -54.2619, 5.16241, -174.228, 5.16508, 65.7715, 0.00749057, 120.449
34, 0.00000, 124.568, -31.2544, 124.795, -151.219, 124.726, 88.7812, 0, 0, 5.4506, -54.3279, 5.44071, -174.292, 5.44372, 65.7076, 0.00843198, 120.395
35, 0.00000, 122.129, -31.9539, 122.511, -151.893, 122.396, 88.1055, 0, 0, 8.38793, -55.0277, 8.36177, -174.967, 8.36961, 65.0317, 0.0224934, 119.935
36, 0.00000, 122.635, -31.809, 122.983, -151.754, 122.878, 88.2452, 0, 0, 7.7859, -54.8831, 7.76383, -174.828, 7.77047, 65.1711, 0.0189467, 120.038
37, 0.00000, 122.332, -31.8957, 122.7, -151.837, 122.59, 88.1616, 0, 0, 8.14673, -54.9686, 8.12235, -174.91, 8.12967, 65.0885, 0.02094, 120.002
38, 0.00000, 122.011, -31.9877, 122.401, -151.926, 122.284, 88.0729, 0, 0, 8.52773, -55.0615, 8.50053, -174.999, 8.50869, 64.9991, 0.0234004, 119.913
39, 0.00000, 122.005, -31.9893, 122.396, -151.927, 122.279, 88.0714, 0, 0, 8.53413, -55.0631, 8.50687, -175.001, 8.51504, 64.9976, 0.0234586, 119.911
40, 0.00000, 121.606, -32.1035, 122.025, -152.037, 121.9, 87.9615, 0, 0, 9.00527, -55.1772, 8.97437, -175.11, 8.98361, 64.8877, 0.0266373, 119.826
41, 0.00000, 121.759, -32.0597, 122.168, -151.995, 122.045, 88.0037, 0, 0, 8.82461, -55.1342, 8.79504, -175.069, 8.80389, 64.9293, 0.0254739, 119.846
42, 0.00000, 121.356, -32.1925, 121.735, -152.095, 121.692, 87.9103, 0, 0, 8.49548, -55.2662, 8.46906, -175.168, 8.47204, 64.8365, 0.0272084, 98.016
43, 0.00000, 121.523, -32.1448, 121.89, -152.049, 121.85, 87.9561, 0, 0, 8.30066, -55.2194, 8.27559, -175.123, 8.27829, 64.8817, 0.0259786, 97.5129
44, 0.00000, 123.927, -31.4555, 124.142, -151.385, 124.144, 88.6207, 0, 0, 5.44066, -54.53, 5.43123, -174.459, 5.43116, 65.5463, 0.0114534, 87.4953
