hour, t(sec), V1, VAngle1, V2, VAngle2, V3, VAngle3, V4, VAngle4, I1, IAngle1, I2, IAngle2, I3, IAngle3, I4, IAngle4
1, 0.00000, 124.812, -30.7427, 125.036, -150.652, 125.083, 89.3839, 0, 0, 3.24486, -53.8165, 3.23907, -173.726, 3.23784, 66.31, 0.00858205, 69.111
2, 0.00000, 124.812, -30.7427, 125.036, -150.652, 125.083, 89.3839, 0, 0, 3.24488, -53.8166, 3.23908, -173.726, 3.23785, 66.31, 0.00858675, 69.1387
3, 0.00000, 124.251, -30.8362, 124.526, -150.738, 124.559, 89.2991, 0, 0, 3.79369, -53.9097, 3.78531, -173.811, 3.78431, 66.2254, 0.0109342, 74.4016
4, 0.00000, 124.128, -30.8566, 124.415, -150.757, 124.445, 89.2806, 0, 0, 3.91344, -53.9305, 3.90441, -173.83, 3.90349, 66.2068, 0.0115108, 75.5072
5, 0.00000, 123.785, -30.9136, 124.105, -150.809, 124.125, 89.2291, 0, 0, 4.24781, -53.9873, 4.23688, -173.883, 4.23618, 66.1553, 0.0131784, 78.262
6, 0.00000, 123.551, -30.9525, 123.893, -150.844, 123.907, 89.1939, 0, 0, 4.47627, -54.0263, 4.46393, -173.918, 4.46341, 66.1201, 0.0144124, 80.0311
7, 0.00000, 123.639, -30.8853, 124.125, -150.813, 123.974, 89.1936, 0, 0, 5.22835, -53.9593, 5.20789, -173.887, 5.21419, 66.1196, 0.0168618, 121.199
8, 0.00000, 123.166, -30.9638, 123.7, -150.884, 123.534, 89.1229, 0, 0, 5.69213, -54.0373, 5.6676, -173.958, 5.67523, 66.0492, 0.0201582, 121.404
9, 0.00000, 122.344, -31.0999, 122.963, -151.009, 122.77, 89.0005, 0, 0, 6.49705, -54.173, 6.4645, -174.082, 6.47462, 65.927, 0.0266892, 121.48
10, 0.00000, 121.977, -31.1607, 122.634, -151.064, 122.429, 88.9461, 0, 0, 6.85625, -54.2342, 6.81956, -174.137, 6.83099, 65.8724, 0.0300258, 121.535
11, 0.00000, 118.026, -31.8094, 119.133, -151.651, 118.783, 88.3714, 0, 0, 10.6908, -54.8832, 10.5915, -174.725, 10.6227, 65.2975, 0.0801653, 121.995
12, 0.00000, 118.849, -31.6749, 119.858, -151.53, 119.54, 88.4896, 0, 0, 9.89571, -54.749, 9.81235, -174.604, 9.8385, 65.4157, 0.0674486, 121.927
13, 0.00000, 118.357, -31.7553, 119.424, -151.603, 119.087, 88.4188, 0, 0, 10.3713, -54.8282, 10.2789, -174.676, 10.3079, 65.3453, 0.0746564, 121.944
14, 0.00000, 117.833, -31.8408, 118.965, -151.68, 118.607, 88.344, 0, 0, 10.8762, -54.9146, 10.7729, -174.753, 10.8053, 65.2701, 0.0833898, 122.025
15, 0.00000, 117.824, -31.8423, 118.957, -151.681, 118.599, 88.3427, 0, 0, 10.8848, -54.9161, 10.7811, -174.755, 10.8137, 65.2688, 0.0835785, 122.035
16, 0.00000, 117.172, -31.9484, 118.387, -151.776, 118.002, 88.25, 0, 0, 11.5117, -55.0222, 11.3938, -174.85, 11.4309, 65.1762, 0.0949593, 122.104
17, 0.00000, 117.422, -31.9077, 118.606, -151.74, 118.231, 88.2856, 0, 0, 11.2713, -54.9823, 11.1586, -174.814, 11.1941, 65.2114, 0.0907212, 122.104
18, 0.00000, 116.927, -32.0409, 117.984, -151.835, 117.794, 88.2267, 0, 0, 10.8605, -55.1148, 10.7632, -174.909, 10.7807, 65.1529, 0.0839331, 104.33
19, 0.00000, 117.198, -31.9968, 118.223, -151.795, 118.042, 88.2653, 0, 0, 10.6017, -55.0714, 10.5096, -174.869, 10.5258, 65.1911, 0.0797628, 103.852
20, 0.00000, 121.097, -31.3585, 121.685, -151.216, 121.63, 88.8294, 0, 0, 6.85821, -54.4329, 6.82497, -174.29, 6.82812, 65.7553, 0.0319404, 93.3491
21, 0.00000, 121.281, -31.3282, 121.849, -151.188, 121.799, 88.8564, 0, 0, 6.6807, -54.4024, 6.64951, -174.262, 6.65224, 65.7824, 0.0302724, 92.5404
22, 0.00000, 122.351, -31.1515, 122.81, -151.027, 122.791, 89.0147, 0, 0, 5.64385, -54.2256, 5.62272, -174.101, 5.62359, 65.9408, 0.0218856, 87.547
23, 0.00000, 123.182, -31.0138, 123.56, -150.901, 123.564, 89.1388, 0, 0, 4.83516, -54.0884, 4.82031, -173.975, 4.82017, 66.0644, 0.0165455, 82.7064
24, 0.00000, 124.785, -30.7472, 125.011, -150.656, 125.058, 89.3798, 0, 0, 3.27098, -53.8222, 3.26501, -173.731, 3.26381, 66.3053, 0.00872221, 69.5747
25, 0.00000, 124.812, -30.7427, 125.035, -150.652, 125.083, 89.3839, 0, 0, 3.24493, -53.8169, 3.23912, -173.726, 3.2379, 66.3098, 0.00859252, 69.1628
26, 0.00000, 124.812, -30.7427, 125.036, -150.652, 125.083, 89.3839, 0, 0, 3.24488, -53.8166, 3.23908, -173.726, 3.23785, 66.31, 0.00858682, 69.1393
27, 0.00000, 124.251, -30.8362, 124.526, -150.738, 124.559, 89.2991, 0, 0, 3.79369, -53.9097, 3.78531, -173.811, 3.78431, 66.2254, 0.0109342, 74.4016
