hour,t(sec),V1,VAngle1,V2,VAngle2,V3,VAngle3,V4,VAngle4,I1,IAngle1,I2,IAngle2,I3,IAngle3,I4,IAngle4
0, 60.00000, 127.549, -30.9603, 125.317, -151.757, 124.895, 89.6583, 0, 0, 1.87485, -54.0336, 1.90819, -174.831, 1.91466, 66.5845, 0.0777851, -60.3922
0, 120.00000, 127.582, -30.9655, 125.321, -151.772, 124.895, 89.6585, 0, 0, 1.87436, -54.0389, 1.90812, -174.846, 1.91465, 66.5847, 0.0786812, -60.4127
0, 180.00000, 127.612, -30.9702, 125.325, -151.786, 124.895, 89.6587, 0, 0, 1.87392, -54.0437, 1.90807, -174.859, 1.91465, 66.5849, 0.0794879, -60.4305
0, 240.00000, 127.639, -30.9745, 125.328, -151.798, 124.895, 89.6589, 0, 0, 1.87352, -54.048, 1.90802, -174.871, 1.91464, 66.585, 0.0802141, -60.4458
0, 300.00000, 127.663, -30.9783, 125.331, -151.808, 124.896, 89.659, 0, 0, 1.87316, -54.0518, 1.90797, -174.882, 1.91464, 66.5852, 0.0808678, -60.4591
0, 360.00000, 127.685, -30.9818, 125.334, -151.818, 124.896, 89.6591, 0, 0, 1.87284, -54.0553, 1.90793, -174.892, 1.91464, 66.5853, 0.0814561, -60.4706
0, 420.00000, 127.704, -30.9849, 125.336, -151.827, 124.896, 89.6593, 0, 0, 1.87255, -54.0585, 1.9079, -174.901, 1.91463, 66.5854, 0.0819858, -60.4806
0, 480.00000, 127.722, -30.9877, 125.338, -151.835, 124.896, 89.6594, 0, 0, 1.87229, -54.0613, 1.90787, -174.909, 1.91463, 66.5855, 0.0824625, -60.4894
0, 540.00000, 127.738, -30.9903, 125.34, -151.842, 124.896, 89.6595, 0, 0, 1.87206, -54.0639, 1.90784, -174.916, 1.91463, 66.5856, 0.0828915, -60.4971
0, 600.00000, 127.752, -30.9926, 125.342, -151.848, 124.897, 89.6596, 0, 0, 1.87185, -54.0662, 1.90781, -174.922, 1.91463, 66.5857, 0.0832777, -60.5038
0, 660.00000, 127.765, -30.9946, 125.344, -151.854, 124.897, 89.6596, 0, 0, 1.87166, -54.0683, 1.90779, -174.928, 1.91463, 66.5858, 0.0836253, -60.5098
0, 720.00000, 127.776, -30.9965, 125.345, -151.859, 124.897, 89.6597, 0, 0, 1.87149, -54.0702, 1.90777, -174.933, 1.91462, 66.5858, 0.0839382, -60.515
0, 780.00000, 127.787, -30.9981, 125.346, -151.864, 124.897, 89.6598, 0, 0, 1.87133, -54.0719, 1.90775, -174.938, 1.91462, 66.5859, 0.0842198, -60.5197
0, 840.00000, 127.796, -30.9997, 125.347, -151.868, 124.897, 89.6598, 0, 0, 1.8712, -54.0734, 1.90773, -174.942, 1.91462, 66.5859, 0.0844733, -60.5238
0, 900.00000, 127.805, -31.001, 125.349, -151.872, 124.897, 89.6599, 0, 0, 1.87107, -54.0748, 1.90772, -174.946, 1.91462, 66.586, 0.0847014, -60.5274
0, 960.00000, 127.812, -31.0022, 125.349, -151.876, 124.897, 89.6599, 0, 0, 1.87096, -54.076, 1.90771, -174.949, 1.91462, 66.586, 0.0849067, -60.5307
0, 1020.00000, 127.819, -31.0033, 125.35, -151.879, 124.897, 89.66, 0, 0, 1.87086, -54.0771, 1.90769, -174.952, 1.91462, 66.5861, 0.0850915, -60.5335
0, 1080.00000, 127.825, -31.0043, 125.351, -151.881, 124.897, 89.66, 0, 0, 1.87077, -54.0781, 1.90768, -174.955, 1.91462, 66.5861, 0.0852579, -60.5361
0, 1140.00000, 127.831, -31.0052, 125.352, -151.884, 124.897, 89.66, 0, 0, 1.87069, -54.079, 1.90767, -174.958, 1.91461, 66.5861, 0.0854075, -60.5384
0, 1200.00000, 127.836, -31.006, 125.352, -151.886, 124.897, 89.6601, 0, 0, 1.87061, -54.0799, 1.90766, -174.96, 1.91461, 66.5862, 0.0855423, -60.5404
0, 1260.00000, 127.84, -31.0068, 125.353, -151.888, 124.898, 89.6601, 0, 0, 1.87055, -54.0806, 1.90766, -174.962, 1.91461, 66.5862, 0.0856635, -60.5422
0, 1320.00000, 127.844, -31.0074, 125.353, -151.89, 124.898, 89.6601, 0, 0, 1.87049, -54.0812, 1.90765, -174.964, 1.91461, 66.5862, 0.0857727, -60.5438
0, 1380.00000, 127.848, -31.008, 125.354, -151.892, 124.898, 89.6601, 0, 0, 1.87043, -54.0818, 1.90764, -174.965, 1.91461, 66.5862, 0.0858709, -60.5453
0, 1440.00000, 127.851, -31.0085, 125.354, -151.893, 124.898, 89.6602, 0, 0, 1.87039, -54.0824, 1.90764, -174.967, 1.91461, 66.5863, 0.0859593, -60.5466
0, 1500.00000, 127.854, -31.009, 125.354, -151.894, 124.898, 89.6602, 0, 0, 1.87034, -54.0829, 1.90763, -174.968, 1.91461, 66.5863, 0.0860389, -60.5477
0, 1560.00000, 127.857, -31.0094, 125.355, -151.896, 124.898, 89.6602, 0, 0, 1.8703, -54.0833, 1.90763, -174.969, 1.91461, 66.5863, 0.0861105, -60.5488
0, 1620.00000, 127.859, -31.0098, 125.355, -151.897, 124.898, 89.6602, 0, 0, 1.87027, -54.0837, 1.90762, -174.971, 1.91461, 66.5863, 0.0861749, -60.5497
0, 1680.00000, 127.861, -31.0102, 125.355, -151.898, 124.898, 89.6602, 0, 0, 1.87024, -54.084, 1.90762, -174.971, 1.91461, 66.5863, 0.0862329, -60.5506
0, 1740.00000, 127.863, -31.0105, 125.356, -151.898, 124.898, 89.6602, 0, 0, 1.87021, -54.0843, 1.90762, -174.972, 1.91461, 66.5863, 0.0862852, -60.5513
0, 1800.00000, 126.313, -31.513, 123.607, -151.549, 124.99, 89.6382, 0, 0, 1.89317, -54.5869, 1.93461, -174.622, 1.9132, 66.5643, 0.0749264, -24.5609
0, 1860.00000, 126.314, -31.5132, 123.607, -151.549, 124.99, 89.6382, 0, 0, 1.89314, -54.5871, 1.93461, -174.623, 1.9132, 66.5643, 0.07496, -24.5809
0, 1920.00000, 126.315, -31.5134, 123.607, -151.55, 124.99, 89.6382, 0, 0, 1.89312, -54.5873, 1.9346, -174.624, 1.9132, 66.5643, 0.0749906, -24.5994
0, 1980.00000, 126.317, -31.5136, 123.607, -151.551, 124.99, 89.6382, 0, 0, 1.8931, -54.5875, 1.9346, -174.624, 1.9132, 66.5643, 0.0750181, -24.616
0, 2040.00000, 126.318, -31.5138, 123.607, -151.551, 124.99, 89.6382, 0, 0, 1.89309, -54.5877, 1.9346, -174.625, 1.9132, 66.5643, 0.0750428, -24.6309
0, 2100.00000, 126.319, -31.514, 123.607, -151.551, 124.99, 89.6382, 0, 0, 1.89307, -54.5879, 1.9346, -174.625, 1.9132, 66.5643, 0.0750651, -24.6444
