hour,t(sec),V1,VAngle1,V2,VAngle2,V3,VAngle3,V4,VAngle4,I1,IAngle1,I2,IAngle2,I3,IAngle3,I4,IAngle4
0, 60.00000, 121.518, -31.1162, 125.091, -150.204, 124.86, 88.3513, 0, 0, 2.50455, -54.1902, 2.43306, -173.278, 2.43753, 65.2775, 0.122698, 123.935
0, 120.00000, 121.519, -31.1162, 125.114, -150.204, 124.87, 88.343, 0, 0, 2.50454, -54.1902, 2.43261, -173.278, 2.43732, 65.2692, 0.123292, 124.13
0, 180.00000, 121.519, -31.1162, 125.134, -150.205, 124.879, 88.3355, 0, 0, 2.50454, -54.1902, 2.43221, -173.278, 2.43714, 65.2617, 0.123827, 124.303
0, 240.00000, 121.519, -31.1162, 125.153, -150.205, 124.888, 88.3287, 0, 0, 2.50453, -54.1901, 2.43185, -173.279, 2.43697, 65.255, 0.12431, 124.457
0, 300.00000, 122.818, -31.232, 125.085, -150.211, 125.916, 88.691, 0, 0, 2.47804, -54.3059, 2.43316, -173.285, 2.41707, 65.6173, 0.0993429, 105.888
0, 360.00000, 122.818, -31.232, 125.1, -150.212, 125.923, 88.6856, 0, 0, 2.47804, -54.3059, 2.43287, -173.285, 2.41693, 65.6118, 0.099626, 106.108
0, 420.00000, 122.818, -31.232, 125.113, -150.212, 125.929, 88.6807, 0, 0, 2.47804, -54.3059, 2.4326, -173.286, 2.41682, 65.6069, 0.0998825, 106.305
0, 480.00000, 122.818, -31.2321, 125.125, -150.212, 125.935, 88.6763, 0, 0, 2.47803, -54.306, 2.43236, -173.286, 2.41671, 65.6025, 0.100114, 106.481
0, 540.00000, 122.818, -31.2321, 125.136, -150.212, 125.94, 88.6723, 0, 0, 2.47803, -54.306, 2.43215, -173.286, 2.41661, 65.5985, 0.100324, 106.639
0, 600.00000, 122.819, -31.2321, 125.146, -150.212, 125.944, 88.6687, 0, 0, 2.47803, -54.306, 2.43196, -173.286, 2.41653, 65.5949, 0.100513, 106.781
0, 660.00000, 122.819, -31.2321, 125.155, -150.213, 125.948, 88.6655, 0, 0, 2.47803, -54.306, 2.43178, -173.286, 2.41645, 65.5916, 0.100683, 106.908
0, 720.00000, 122.819, -31.2321, 125.163, -150.213, 125.952, 88.6626, 0, 0, 2.47803, -54.306, 2.43162, -173.287, 2.41638, 65.5887, 0.100837, 107.022
0, 780.00000, 122.819, -31.2322, 125.17, -150.213, 125.955, 88.6599, 0, 0, 2.47803, -54.3061, 2.43148, -173.287, 2.41632, 65.5861, 0.100976, 107.124
