hour,t(sec),V1,VAngle1,V2,VAngle2,V3,VAngle3,V4,VAngle4,I1,IAngle1,I2,IAngle2,I3,IAngle3,I4,IAngle4
0, 60.00000, 127.235, -31.3836, 127.134, -150.56, 128.81, 89.1156, 0, 0, 2.22458, -54.4571, 2.22635, -173.634, 2.1974, 66.0417, 0.0558991, 60.9501
0, 120.00000, 127.244, -31.3919, 127.134, -150.56, 128.831, 89.1151, 0, 0, 2.22442, -54.4654, 2.22635, -173.634, 2.19703, 66.0412, 0.0564902, 60.7178
0, 180.00000, 127.252, -31.3994, 127.134, -150.56, 128.851, 89.1146, 0, 0, 2.22428, -54.473, 2.22635, -173.634, 2.1967, 66.0407, 0.0570233, 60.5134
0, 240.00000, 127.259, -31.4062, 127.134, -150.56, 128.868, 89.1141, 0, 0, 2.22415, -54.4798, 2.22635, -173.634, 2.1964, 66.0403, 0.057504, 60.3331
0, 300.00000, 127.266, -31.4122, 127.134, -150.56, 128.884, 89.1137, 0, 0, 2.22403, -54.4859, 2.22635, -173.634, 2.19614, 66.0399, 0.0579375, 60.1738
0, 360.00000, 127.272, -31.4177, 127.134, -150.56, 128.898, 89.1134, 0, 0, 2.22393, -54.4914, 2.22635, -173.634, 2.19589, 66.0395, 0.0583282, 60.0327
0, 420.00000, 127.277, -31.4227, 127.134, -150.56, 128.91, 89.113, 0, 0, 2.22384, -54.4963, 2.22635, -173.634, 2.19568, 66.0392, 0.0586803, 59.9076
0, 480.00000, 127.282, -31.4271, 127.134, -150.56, 128.922, 89.1127, 0, 0, 2.22376, -54.5008, 2.22635, -173.634, 2.19548, 66.0389, 0.0589976, 59.7965
0, 540.00000, 127.286, -31.4311, 127.134, -150.56, 128.932, 89.1124, 0, 0, 2.22368, -54.5048, 2.22635, -173.634, 2.19531, 66.0386, 0.0592834, 59.6977
0, 600.00000, 127.29, -31.4347, 127.134, -150.56, 128.941, 89.1122, 0, 0, 2.22361, -54.5084, 2.22635, -173.634, 2.19515, 66.0383, 0.0595409, 59.6097
0, 660.00000, 127.293, -31.438, 127.134, -150.56, 128.949, 89.1119, 0, 0, 2.22355, -54.5117, 2.22635, -173.634, 2.19501, 66.0381, 0.0597729, 59.5313
0, 720.00000, 127.296, -31.4409, 127.134, -150.56, 128.957, 89.1117, 0, 0, 2.2235, -54.5147, 2.22635, -173.634, 2.19488, 66.0379, 0.0599818, 59.4613
0, 780.00000, 127.299, -31.4435, 127.134, -150.56, 128.964, 89.1115, 0, 0, 2.22345, -54.5173, 2.22635, -173.634, 2.19476, 66.0377, 0.06017, 59.3988
