hour,t(sec),"P1 (kW)","Q1 (kvar)","P2 (kW)","Q2 (kvar)","P3 (kW)","Q3 (kvar)","P4 (kW)","Q4 (kvar)"
0, 60.00000, 0.502783, 0.214186, 0.503782, 0.214603, 0.523674, 0.223077, 0, 0
0, 120.00000, 0.502795, 0.214191, 0.503779, 0.214603, 0.523671, 0.223076, 0, 0
0, 180.00000, 0.502806, 0.214195, 0.503778, 0.214602, 0.523668, 0.223076, 0, 0
0, 240.00000, 0.502815, 0.214199, 0.503776, 0.214602, 0.523666, 0.223075, 0, 0
0, 300.00000, 0.502823, 0.214202, 0.503774, 0.214602, 0.523664, 0.223075, 0, 0
0, 360.00000, 0.50283, 0.214205, 0.503773, 0.214602, 0.523662, 0.223074, 0, 0
0, 420.00000, 0.502836, 0.214208, 0.503772, 0.214602, 0.523661, 0.223074, 0, 0
0, 480.00000, 0.502842, 0.21421, 0.503771, 0.214602, 0.523659, 0.223074, 0, 0
0, 540.00000, 0.502847, 0.214212, 0.50377, 0.214602, 0.523658, 0.223074, 0, 0
0, 600.00000, 0.502851, 0.214214, 0.503769, 0.214602, 0.523656, 0.223073, 0, 0
0, 660.00000, 0.502855, 0.214215, 0.503768, 0.214602, 0.523655, 0.223073, 0, 0
0, 720.00000, 0.502858, 0.214217, 0.503768, 0.214602, 0.523654, 0.223073, 0, 0
0, 780.00000, 0.502861, 0.214218, 0.503767, 0.214602, 0.523653, 0.223073, 0, 0
0, 840.00000, 0.502863, 0.214219, 0.503766, 0.214602, 0.523653, 0.223073, 0, 0
0, 900.00000, 0.502866, 0.21422, 0.503766, 0.214602, 0.523652, 0.223073, 0, 0
0, 960.00000, 0.529843, 0.225713, 0.530064, 0.225805, 0.553955, 0.235982, 0, 0
0, 1020.00000, 0.529845, 0.225713, 0.530063, 0.225804, 0.553955, 0.235982, 0, 0
0, 1080.00000, 0.529847, 0.225714, 0.530063, 0.225804, 0.553954, 0.235982, 0, 0
0, 1140.00000, 0.529848, 0.225715, 0.530062, 0.225804, 0.553954, 0.235982, 0, 0
0, 1200.00000, 0.52985, 0.225715, 0.530062, 0.225804, 0.553953, 0.235982, 0, 0
0, 1260.00000, 0.529851, 0.225716, 0.530062, 0.225804, 0.553953, 0.235982, 0, 0
0, 1320.00000, 0.529852, 0.225716, 0.530062, 0.225804, 0.553952, 0.235982, 0, 0
0, 1380.00000, 0.529853, 0.225717, 0.530061, 0.225804, 0.553952, 0.235982, 0, 0
0, 1440.00000, 0.529854, 0.225717, 0.530061, 0.225804, 0.553952, 0.235982, 0, 0
0, 1500.00000, 0.529855, 0.225717, 0.530061, 0.225804, 0.553952, 0.235982, 0, 0
0, 1560.00000, 0.529855, 0.225717, 0.530061, 0.225804, 0.553951, 0.235982, 0, 0
0, 1620.00000, 0.529856, 0.225718, 0.530061, 0.225804, 0.553951, 0.235982, 0, 0
0, 1680.00000, 0.529856, 0.225718, 0.53006, 0.225804, 0.553951, 0.235982, 0, 0
0, 1740.00000, 0.529857, 0.225718, 0.53006, 0.225804, 0.553951, 0.235982, 0, 0
0, 1800.00000, 0.529857, 0.225718, 0.53006, 0.225804, 0.553951, 0.235982, 0, 0
0, 1860.00000, 0.532853, 0.226994, 0.533007, 0.227059, 0.555633, 0.236698, 0, 0
0, 1920.00000, 0.532853, 0.226994, 0.533006, 0.227059, 0.555633, 0.236698, 0, 0
0, 1980.00000, 0.532853, 0.226994, 0.533006, 0.227059, 0.555632, 0.236698, 0, 0
0, 2040.00000, 0.532853, 0.226995, 0.533006, 0.227059, 0.555632, 0.236698, 0, 0
0, 2100.00000, 0.532854, 0.226995, 0.533006, 0.227059, 0.555632, 0.236698, 0, 0
0, 2160.00000, 0.532854, 0.226995, 0.533006, 0.227059, 0.555632, 0.236698, 0, 0
0, 2220.00000, 0.532854, 0.226995, 0.533006, 0.227059, 0.555632, 0.236698, 0, 0
0, 2280.00000, 0.532854, 0.226995, 0.533006, 0.227059, 0.555632, 0.236698, 0, 0
0, 2340.00000, 0.532854, 0.226995, 0.533006, 0.227059, 0.555632, 0.236698, 0, 0
0, 2400.00000, 0.532855, 0.226995, 0.533006, 0.227059, 0.555632, 0.236698, 0, 0
0, 2460.00000, 0.532855, 0.226995, 0.533006, 0.227059, 0.555632, 0.236698, 0, 0
0, 2520.00000, 0.532855, 0.226995, 0.533006, 0.227059, 0.555632, 0.236698, 0, 0
0, 2580.00000, 0.532855, 0.226995, 0.533006, 0.227059, 0.555632, 0.236698, 0, 0
0, 2640.00000, 0.532855, 0.226995, 0.533006, 0.227059, 0.555632, 0.236698, 0, 0
0, 2700.00000, 0.532855, 0.226995, 0.533006, 0.227059, 0.555632, 0.236698, 0, 0
0, 2760.00000, 0.509749, 0.217152, 0.509772, 0.217161, 0.528486, 0.225134, 0, 0
0, 2820.00000, 0.509749, 0.217152, 0.509771, 0.217162, 0.528486, 0.225134, 0, 0
0, 2880.00000, 0.509749, 0.217152, 0.509771, 0.217162, 0.528485, 0.225134, 0, 0
0, 2940.00000, 0.509749, 0.217152, 0.509771, 0.217162, 0.528485, 0.225134, 0, 0
0, 3000.00000, 0.509749, 0.217152, 0.509771, 0.217162, 0.528485, 0.225134, 0, 0
0, 3060.00000, 0.509749, 0.217152, 0.509771, 0.217162, 0.528485, 0.225134, 0, 0
0, 3120.00000, 0.509749, 0.217152, 0.509771, 0.217162, 0.528485, 0.225134, 0, 0
0, 3180.00000, 0.509749, 0.217152, 0.509771, 0.217162, 0.528485, 0.225134, 0, 0
0, 3240.00000, 0.509749, 0.217152, 0.509771, 0.217162, 0.528485, 0.225134, 0, 0
0, 3300.00000, 0.509749, 0.217152, 0.509771, 0.217162, 0.528485, 0.225134, 0, 0
0, 3360.00000, 0.509749, 0.217152, 0.509771, 0.217162, 0.528485, 0.225134, 0, 0
0, 3420.00000, 0.50975, 0.217152, 0.509771, 0.217162, 0.528485, 0.225134, 0, 0
0, 3480.00000, 0.510546, 0.217492, 0.512393, 0.218278, 0.528485, 0.225134, 0, 0
0, 3540.00000, 0.510461, 0.217456, 0.513102, 0.21858, 0.528486, 0.225134, 0, 0
1, 0.00000, 0.510461, 0.217455, 0.513101, 0.21858, 0.528485, 0.225134, 0, 0
1, 60.00000, 0.50665, 0.215832, 0.509201, 0.216919, 0.522308, 0.222502, 0, 0
1, 120.00000, 0.50665, 0.215832, 0.509201, 0.216919, 0.522307, 0.222502, 0, 0
1, 180.00000, 0.50665, 0.215832, 0.509201, 0.216919, 0.522307, 0.222502, 0, 0
1, 240.00000, 0.50665, 0.215832, 0.509201, 0.216919, 0.522307, 0.222502, 0, 0
1, 300.00000, 0.50665, 0.215832, 0.509201, 0.216919, 0.522307, 0.222502, 0, 0
1, 360.00000, 0.50665, 0.215832, 0.509201, 0.216919, 0.522307, 0.222502, 0, 0
1, 420.00000, 0.50665, 0.215832, 0.509201, 0.216919, 0.522307, 0.222502, 0, 0
1, 480.00000, 0.50665, 0.215832, 0.509201, 0.216919, 0.522307, 0.222502, 0, 0
1, 540.00000, 0.50665, 0.215832, 0.509201, 0.216919, 0.522307, 0.222502, 0, 0
1, 600.00000, 0.510829, 0.217612, 0.509107, 0.216879, 0.522308, 0.222502, 0, 0
1, 660.00000, 0.510828, 0.217612, 0.509107, 0.216879, 0.522307, 0.222502, 0, 0
1, 720.00000, 0.510828, 0.217612, 0.509107, 0.216879, 0.522307, 0.222502, 0, 0
1, 780.00000, 0.510828, 0.217612, 0.509107, 0.216879, 0.522307, 0.222502, 0, 0
1, 840.00000, 0.510828, 0.217612, 0.509107, 0.216879, 0.522307, 0.222502, 0, 0
1, 900.00000, 0.510828, 0.217612, 0.509107, 0.216879, 0.522307, 0.222502, 0, 0
1, 960.00000, 0.508671, 0.216693, 0.506946, 0.215958, 0.519863, 0.221461, 0, 0
1, 1020.00000, 0.508671, 0.216693, 0.506946, 0.215958, 0.519862, 0.22146, 0, 0
1, 1080.00000, 0.508671, 0.216693, 0.506946, 0.215958, 0.519862, 0.22146, 0, 0
1, 1140.00000, 0.508671, 0.216693, 0.506946, 0.215958, 0.519862, 0.22146, 0, 0
1, 1200.00000, 0.508671, 0.216693, 0.506946, 0.215958, 0.519862, 0.22146, 0, 0
1, 1260.00000, 0.508671, 0.216693, 0.506946, 0.215958, 0.519862, 0.22146, 0, 0
1, 1320.00000, 0.508671, 0.216693, 0.506946, 0.215958, 0.519862, 0.22146, 0, 0
1, 1380.00000, 0.508671, 0.216693, 0.506946, 0.215958, 0.519862, 0.22146, 0, 0
1, 1440.00000, 0.508671, 0.216693, 0.506946, 0.215958, 0.519862, 0.22146, 0, 0
1, 1500.00000, 0.508671, 0.216693, 0.506946, 0.215958, 0.519862, 0.22146, 0, 0
1, 1560.00000, 0.508671, 0.216693, 0.506946, 0.215958, 0.519862, 0.22146, 0, 0
1, 1620.00000, 0.508671, 0.216693, 0.506946, 0.215958, 0.519862, 0.22146, 0, 0
1, 1680.00000, 0.508671, 0.216693, 0.506946, 0.215958, 0.519862, 0.22146, 0, 0
1, 1740.00000, 0.508671, 0.216693, 0.506946, 0.215958, 0.519862, 0.22146, 0, 0
1, 1800.00000, 0.508671, 0.216693, 0.506946, 0.215958, 0.519862, 0.22146, 0, 0
1, 1860.00000, 0.532401, 0.226802, 0.531623, 0.226471, 0.5324, 0.226801, 0, 0
1, 1920.00000, 0.5324, 0.226802, 0.531623, 0.22647, 0.5324, 0.226802, 0, 0
1, 1980.00000, 0.5324, 0.226802, 0.531623, 0.22647, 0.5324, 0.226802, 0, 0
1, 2040.00000, 0.5324, 0.226802, 0.531623, 0.22647, 0.5324, 0.226802, 0, 0
1, 2100.00000, 0.5324, 0.226802, 0.531623, 0.22647, 0.5324, 0.226802, 0, 0
