hour,t(sec),"P1 (kW)","Q1 (kvar)","P2 (kW)","Q2 (kvar)","P3 (kW)","Q3 (kvar)","P4 (kW)","Q4 (kvar)"
0, 60.00000, 0.331184, 0.141067, 0.306207, 0.130446, 0.324357, 0.13817, 0, 0
0, 120.00000, 0.331182, 0.141068, 0.306087, 0.130394, 0.324358, 0.138171, 0, 0
0, 180.00000, 0.33118, 0.141069, 0.305978, 0.130348, 0.324358, 0.138171, 0, 0
0, 240.00000, 0.331178, 0.141069, 0.30588, 0.130306, 0.324359, 0.138172, 0, 0
0, 300.00000, 0.331177, 0.141069, 0.305791, 0.130268, 0.324359, 0.138173, 0, 0
0, 360.00000, 0.331175, 0.14107, 0.305711, 0.130234, 0.32436, 0.138173, 0, 0
0, 420.00000, 0.331174, 0.14107, 0.305639, 0.130203, 0.32436, 0.138174, 0, 0
0, 480.00000, 0.331173, 0.141071, 0.305573, 0.130175, 0.324361, 0.138174, 0, 0
0, 540.00000, 0.331172, 0.141071, 0.305515, 0.13015, 0.324361, 0.138175, 0, 0
0, 600.00000, 0.331171, 0.141071, 0.305461, 0.130127, 0.324362, 0.138175, 0, 0
0, 660.00000, 0.33117, 0.141072, 0.305414, 0.130106, 0.324362, 0.138176, 0, 0
0, 720.00000, 0.331169, 0.141072, 0.30537, 0.130088, 0.324362, 0.138176, 0, 0
0, 780.00000, 0.331168, 0.141072, 0.305331, 0.130071, 0.324363, 0.138176, 0, 0
0, 840.00000, 0.331168, 0.141072, 0.305296, 0.130056, 0.324363, 0.138177, 0, 0
0, 900.00000, 0.331167, 0.141073, 0.305265, 0.130043, 0.324363, 0.138177, 0, 0
0, 960.00000, 0.382628, 0.162995, 0.350604, 0.149357, 0.371127, 0.158098, 0, 0
0, 1020.00000, 0.382628, 0.162995, 0.350575, 0.149345, 0.371127, 0.158098, 0, 0
0, 1080.00000, 0.382627, 0.162995, 0.350548, 0.149333, 0.371127, 0.158099, 0, 0
0, 1140.00000, 0.382627, 0.162995, 0.350524, 0.149323, 0.371128, 0.158099, 0, 0
0, 1200.00000, 0.382626, 0.162995, 0.350503, 0.149314, 0.371128, 0.158099, 0, 0
0, 1260.00000, 0.382626, 0.162995, 0.350484, 0.149306, 0.371128, 0.158099, 0, 0
0, 1320.00000, 0.382626, 0.162996, 0.350466, 0.149298, 0.371128, 0.158099, 0, 0
0, 1380.00000, 0.382626, 0.162996, 0.35045, 0.149292, 0.371128, 0.158099, 0, 0
0, 1440.00000, 0.382625, 0.162996, 0.350436, 0.149285, 0.371128, 0.158099, 0, 0
0, 1500.00000, 0.382625, 0.162996, 0.350423, 0.14928, 0.371128, 0.1581, 0, 0
0, 1560.00000, 0.382625, 0.162996, 0.350412, 0.149275, 0.371129, 0.1581, 0, 0
