hour,t(sec),"P1 (kW)","Q1 (kvar)","P2 (kW)","Q2 (kvar)","P3 (kW)","Q3 (kvar)","P4 (kW)","Q4 (kvar)"
0, 60.00000, 0.917931, 0.391024, 0.929773, 0.39607, 0.929702, 0.396054, 0, 0
0, 120.00000, 0.917917, 0.39102, 0.929767, 0.396068, 0.929705, 0.396055, 0, 0
0, 180.00000, 0.917904, 0.391015, 0.929763, 0.396067, 0.929706, 0.396056, 0, 0
0, 240.00000, 0.917893, 0.391012, 0.929759, 0.396066, 0.929708, 0.396056, 0, 0
0, 300.00000, 0.917883, 0.391008, 0.929756, 0.396066, 0.92971, 0.396057, 0, 0
0, 360.00000, 0.917874, 0.391005, 0.929753, 0.396065, 0.929711, 0.396057, 0, 0
0, 420.00000, 0.917865, 0.391002, 0.92975, 0.396065, 0.929712, 0.396057, 0, 0
0, 480.00000, 0.917858, 0.391, 0.929747, 0.396064, 0.929714, 0.396058, 0, 0
0, 540.00000, 0.917851, 0.390997, 0.929745, 0.396064, 0.929715, 0.396058, 0, 0
0, 600.00000, 0.917845, 0.390995, 0.929743, 0.396064, 0.929716, 0.396058, 0, 0
0, 660.00000, 0.917839, 0.390993, 0.929741, 0.396063, 0.929717, 0.396058, 0, 0
0, 720.00000, 0.917834, 0.390992, 0.92974, 0.396063, 0.929717, 0.396059, 0, 0
0, 780.00000, 0.91783, 0.39099, 0.929738, 0.396063, 0.929718, 0.396059, 0, 0
0, 840.00000, 0.917826, 0.390989, 0.929737, 0.396063, 0.929719, 0.396059, 0, 0
0, 900.00000, 0.917822, 0.390988, 0.929736, 0.396062, 0.929719, 0.396059, 0, 0
0, 960.00000, 0.894468, 0.38104, 0.90987, 0.3876, 0.909857, 0.387598, 0, 0
0, 1020.00000, 0.894465, 0.381038, 0.90987, 0.387601, 0.909857, 0.387598, 0, 0
0, 1080.00000, 0.894463, 0.381037, 0.909869, 0.3876, 0.909857, 0.387598, 0, 0
0, 1140.00000, 0.89446, 0.381037, 0.909868, 0.3876, 0.909858, 0.387598, 0, 0
0, 1200.00000, 0.894458, 0.381036, 0.909868, 0.3876, 0.909858, 0.387598, 0, 0
0, 1260.00000, 0.894456, 0.381035, 0.909867, 0.3876, 0.909859, 0.387598, 0, 0
0, 1320.00000, 0.894455, 0.381035, 0.909867, 0.3876, 0.909859, 0.387599, 0, 0
0, 1380.00000, 0.894453, 0.381034, 0.909866, 0.3876, 0.909859, 0.387599, 0, 0
0, 1440.00000, 0.894452, 0.381034, 0.909866, 0.3876, 0.909859, 0.387599, 0, 0
0, 1500.00000, 0.89445, 0.381033, 0.909865, 0.3876, 0.909859, 0.387599, 0, 0
0, 1560.00000, 0.894449, 0.381033, 0.909865, 0.3876, 0.90986, 0.387599, 0, 0
0, 1620.00000, 0.894448, 0.381033, 0.909864, 0.3876, 0.90986, 0.387599, 0, 0
0, 1680.00000, 0.894447, 0.381032, 0.909864, 0.3876, 0.90986, 0.387599, 0, 0
0, 1740.00000, 0.894446, 0.381032, 0.909864, 0.3876, 0.90986, 0.387599, 0, 0
0, 1800.00000, 0.894446, 0.381032, 0.909864, 0.3876, 0.90986, 0.387599, 0, 0
0, 1860.00000, 0.848129, 0.361301, 0.860299, 0.366485, 0.860295, 0.366484, 0, 0
0, 1920.00000, 0.848129, 0.361301, 0.860298, 0.366485, 0.860295, 0.366484, 0, 0
0, 1980.00000, 0.848128, 0.361301, 0.860298, 0.366485, 0.860295, 0.366484, 0, 0
0, 2040.00000, 0.848128, 0.3613, 0.860298, 0.366485, 0.860295, 0.366484, 0, 0
0, 2100.00000, 0.848127, 0.3613, 0.860297, 0.366485, 0.860296, 0.366484, 0, 0
0, 2160.00000, 0.848127, 0.3613, 0.860297, 0.366485, 0.860296, 0.366484, 0, 0
0, 2220.00000, 0.848127, 0.3613, 0.860297, 0.366485, 0.860296, 0.366484, 0, 0
0, 2280.00000, 0.848126, 0.3613, 0.860297, 0.366485, 0.860296, 0.366484, 0, 0
0, 2340.00000, 0.848126, 0.3613, 0.860297, 0.366485, 0.860296, 0.366484, 0, 0
0, 2400.00000, 0.848126, 0.3613, 0.860297, 0.366485, 0.860296, 0.366485, 0, 0
0, 2460.00000, 0.848126, 0.3613, 0.860297, 0.366485, 0.860296, 0.366485, 0, 0
0, 2520.00000, 0.848125, 0.3613, 0.860297, 0.366485, 0.860296, 0.366485, 0, 0
0, 2580.00000, 0.848125, 0.3613, 0.860297, 0.366485, 0.860296, 0.366485, 0, 0
