hour,t(sec),"P1 (kW)","Q1 (kvar)","P2 (kW)","Q2 (kvar)","P3 (kW)","Q3 (kvar)","P4 (kW)","Q4 (kvar)"
0, 60.00000, 0.139958, 0.0596222, 0.142856, 0.0608541, 0.15262, 0.0650106, 0, 0
0, 120.00000, 0.139934, 0.0596118, 0.142858, 0.060855, 0.152619, 0.0650105, 0, 0
0, 180.00000, 0.139912, 0.0596024, 0.142859, 0.0608558, 0.152618, 0.0650106, 0, 0
0, 240.00000, 0.139892, 0.0595939, 0.142861, 0.0608566, 0.152617, 0.0650106, 0, 0
0, 300.00000, 0.139874, 0.0595861, 0.142862, 0.0608572, 0.152616, 0.0650107, 0, 0
0, 360.00000, 0.139858, 0.0595792, 0.142863, 0.0608578, 0.152616, 0.0650107, 0, 0
0, 420.00000, 0.139843, 0.0595728, 0.142864, 0.0608583, 0.152615, 0.0650108, 0, 0
0, 480.00000, 0.139829, 0.0595671, 0.142864, 0.0608588, 0.152615, 0.0650108, 0, 0
0, 540.00000, 0.139817, 0.059562, 0.142865, 0.0608592, 0.152614, 0.0650109, 0, 0
0, 600.00000, 0.139806, 0.0595573, 0.142866, 0.0608596, 0.152614, 0.0650109, 0, 0
0, 660.00000, 0.139796, 0.0595531, 0.142866, 0.06086, 0.152613, 0.065011, 0, 0
0, 720.00000, 0.139788, 0.0595493, 0.142867, 0.0608603, 0.152613, 0.065011, 0, 0
0, 780.00000, 0.13978, 0.0595459, 0.142867, 0.0608606, 0.152613, 0.0650111, 0, 0
0, 840.00000, 0.139772, 0.0595428, 0.142868, 0.0608608, 0.152612, 0.0650111, 0, 0
0, 900.00000, 0.139766, 0.05954, 0.142868, 0.0608611, 0.152612, 0.0650112, 0, 0
0, 960.00000, 0.146647, 0.0624713, 0.149395, 0.0636413, 0.160969, 0.0685711, 0, 0
0, 1020.00000, 0.146641, 0.062469, 0.149395, 0.0636415, 0.160969, 0.0685712, 0, 0
0, 1080.00000, 0.146636, 0.0624669, 0.149395, 0.0636417, 0.160968, 0.0685712, 0, 0
0, 1140.00000, 0.146632, 0.0624649, 0.149395, 0.0636418, 0.160968, 0.0685713, 0, 0
0, 1200.00000, 0.146628, 0.0624632, 0.149396, 0.0636419, 0.160968, 0.0685713, 0, 0
0, 1260.00000, 0.146624, 0.0624616, 0.149396, 0.0636421, 0.160968, 0.0685713, 0, 0
0, 1320.00000, 0.146621, 0.0624602, 0.149396, 0.0636422, 0.160968, 0.0685713, 0, 0
0, 1380.00000, 0.146618, 0.0624589, 0.149396, 0.0636423, 0.160968, 0.0685713, 0, 0
0, 1440.00000, 0.146615, 0.0624578, 0.149396, 0.0636424, 0.160968, 0.0685714, 0, 0
0, 1500.00000, 0.146613, 0.0624567, 0.149397, 0.0636425, 0.160967, 0.0685714, 0, 0
0, 1560.00000, 0.14661, 0.0624558, 0.149397, 0.0636425, 0.160967, 0.0685714, 0, 0
0, 1620.00000, 0.146608, 0.0624549, 0.149397, 0.0636426, 0.160967, 0.0685714, 0, 0
0, 1680.00000, 0.146607, 0.0624542, 0.149397, 0.0636427, 0.160967, 0.0685714, 0, 0
0, 1740.00000, 0.146605, 0.0624535, 0.149397, 0.0636427, 0.160967, 0.0685714, 0, 0
0, 1800.00000, 0.146604, 0.0624529, 0.149397, 0.0636428, 0.160967, 0.0685714, 0, 0
0, 1860.00000, 0.141948, 0.0604696, 0.144638, 0.0616154, 0.155295, 0.0661553, 0, 0
0, 1920.00000, 0.141947, 0.0604691, 0.144638, 0.0616155, 0.155295, 0.0661553, 0, 0
0, 1980.00000, 0.141946, 0.0604687, 0.144638, 0.0616155, 0.155295, 0.0661553, 0, 0
0, 2040.00000, 0.141945, 0.0604683, 0.144638, 0.0616155, 0.155295, 0.0661553, 0, 0
0, 2100.00000, 0.141944, 0.0604679, 0.144638, 0.0616156, 0.155295, 0.0661553, 0, 0
0, 2160.00000, 0.141943, 0.0604676, 0.144638, 0.0616156, 0.155295, 0.0661553, 0, 0
0, 2220.00000, 0.141943, 0.0604673, 0.144638, 0.0616156, 0.155295, 0.0661553, 0, 0
0, 2280.00000, 0.141942, 0.0604671, 0.144638, 0.0616156, 0.155295, 0.0661553, 0, 0
0, 2340.00000, 0.141942, 0.0604668, 0.144638, 0.0616157, 0.155295, 0.0661553, 0, 0
0, 2400.00000, 0.141941, 0.0604666, 0.144638, 0.0616157, 0.155295, 0.0661553, 0, 0
0, 2460.00000, 0.141941, 0.0604664, 0.144638, 0.0616157, 0.155295, 0.0661553, 0, 0
0, 2520.00000, 0.14194, 0.0604663, 0.144638, 0.0616157, 0.155295, 0.0661553, 0, 0
0, 2580.00000, 0.14194, 0.0604661, 0.144639, 0.0616157, 0.155295, 0.0661553, 0, 0
0, 2640.00000, 0.14194, 0.060466, 0.144639, 0.0616157, 0.155295, 0.0661553, 0, 0
0, 2700.00000, 0.141939, 0.0604659, 0.144639, 0.0616157, 0.155295, 0.0661553, 0, 0
0, 2760.00000, 0.134971, 0.0574974, 0.137506, 0.058577, 0.146804, 0.062538, 0, 0
0, 2820.00000, 0.134971, 0.0574973, 0.137506, 0.0585771, 0.146803, 0.0625379, 0, 0
0, 2880.00000, 0.134971, 0.0574972, 0.137506, 0.0585771, 0.146803, 0.0625379, 0, 0
0, 2940.00000, 0.13497, 0.0574971, 0.137506, 0.0585771, 0.146803, 0.0625379, 0, 0
0, 3000.00000, 0.13497, 0.0574971, 0.137506, 0.0585771, 0.146803, 0.0625379, 0, 0
0, 3060.00000, 0.13497, 0.057497, 0.137506, 0.0585771, 0.146803, 0.0625379, 0, 0
0, 3120.00000, 0.13497, 0.0574969, 0.137506, 0.0585771, 0.146803, 0.062538, 0, 0
0, 3180.00000, 0.13497, 0.0574969, 0.137506, 0.0585771, 0.146803, 0.062538, 0, 0
0, 3240.00000, 0.13497, 0.0574968, 0.137506, 0.0585771, 0.146803, 0.062538, 0, 0
0, 3300.00000, 0.13497, 0.0574968, 0.137506, 0.0585771, 0.146803, 0.062538, 0, 0
0, 3360.00000, 0.13497, 0.0574968, 0.137506, 0.0585771, 0.146803, 0.062538, 0, 0
0, 3420.00000, 0.134969, 0.0574967, 0.137506, 0.0585771, 0.146803, 0.062538, 0, 0
0, 3480.00000, 0.136102, 0.0579794, 0.137487, 0.0585692, 0.146804, 0.062538, 0, 0
0, 3540.00000, 0.136278, 0.0580541, 0.138159, 0.0588556, 0.146803, 0.062538, 0, 0
1, 0.00000, 0.136278, 0.058054, 0.138159, 0.0588556, 0.146803, 0.062538, 0, 0
1, 60.00000, 0.138857, 0.059153, 0.140755, 0.0599611, 0.148946, 0.0634509, 0, 0
1, 120.00000, 0.138857, 0.0591529, 0.140755, 0.0599612, 0.148946, 0.0634508, 0, 0
1, 180.00000, 0.138857, 0.0591529, 0.140755, 0.0599612, 0.148946, 0.0634508, 0, 0
1, 240.00000, 0.138857, 0.0591529, 0.140755, 0.0599612, 0.148946, 0.0634508, 0, 0
1, 300.00000, 0.138857, 0.0591529, 0.140755, 0.0599612, 0.148946, 0.0634508, 0, 0
1, 360.00000, 0.138857, 0.0591529, 0.140755, 0.0599612, 0.148946, 0.0634508, 0, 0
1, 420.00000, 0.138857, 0.0591528, 0.140755, 0.0599612, 0.148946, 0.0634508, 0, 0
1, 480.00000, 0.138857, 0.0591528, 0.140755, 0.0599612, 0.148946, 0.0634508, 0, 0
1, 540.00000, 0.138857, 0.0591528, 0.140755, 0.0599612, 0.148946, 0.0634508, 0, 0
1, 600.00000, 0.143739, 0.0612327, 0.145598, 0.0620245, 0.148946, 0.0634508, 0, 0
1, 660.00000, 0.143739, 0.0612327, 0.145598, 0.0620246, 0.148946, 0.0634508, 0, 0
1, 720.00000, 0.143739, 0.0612327, 0.145598, 0.0620246, 0.148946, 0.0634508, 0, 0
1, 780.00000, 0.143739, 0.0612327, 0.145598, 0.0620246, 0.148946, 0.0634508, 0, 0
1, 840.00000, 0.143739, 0.0612327, 0.145598, 0.0620246, 0.148946, 0.0634508, 0, 0
1, 900.00000, 0.143739, 0.0612327, 0.145598, 0.0620246, 0.148946, 0.0634508, 0, 0
1, 960.00000, 0.142381, 0.0606542, 0.144218, 0.0614365, 0.147431, 0.0628055, 0, 0
1, 1020.00000, 0.142381, 0.0606541, 0.144218, 0.0614365, 0.147431, 0.0628055, 0, 0
1, 1080.00000, 0.142381, 0.0606541, 0.144218, 0.0614365, 0.147431, 0.0628055, 0, 0
