hour,t(sec),"P1 (kW)","Q1 (kvar)","P2 (kW)","Q2 (kvar)","P3 (kW)","Q3 (kvar)","P4 (kW)","Q4 (kvar)"
0, 60.00000, 0.511235, 0.217781, 0.50882, 0.216756, 0.531286, 0.226324, 0, 0
0, 120.00000, 0.511229, 0.217783, 0.508814, 0.216754, 0.531274, 0.226322, 0, 0
0, 180.00000, 0.511229, 0.217783, 0.508814, 0.216754, 0.531274, 0.226322, 0, 0
0, 240.00000, 0.511229, 0.217783, 0.508814, 0.216754, 0.531274, 0.226322, 0, 0
0, 300.00000, 0.511229, 0.217783, 0.508814, 0.216754, 0.531274, 0.226322, 0, 0
0, 360.00000, 0.511229, 0.217783, 0.508814, 0.216754, 0.531274, 0.226322, 0, 0
0, 420.00000, 0.511229, 0.217783, 0.508814, 0.216754, 0.531274, 0.226322, 0, 0
0, 480.00000, 0.470316, 0.200361, 0.467754, 0.199261, 0.488447, 0.208084, 0, 0
0, 540.00000, 0.470322, 0.200357, 0.467758, 0.199264, 0.488474, 0.208089, 0, 0
0, 600.00000, 0.470322, 0.200357, 0.467758, 0.199264, 0.488475, 0.208089, 0, 0
0, 660.00000, 0.470322, 0.200357, 0.467758, 0.199264, 0.488475, 0.208089, 0, 0
0, 720.00000, 0.470322, 0.200357, 0.467758, 0.199264, 0.488475, 0.208089, 0, 0
0, 780.00000, 0.470322, 0.200357, 0.467758, 0.199264, 0.488475, 0.208089, 0, 0
0, 840.00000, 0.470322, 0.200357, 0.467758, 0.199264, 0.488475, 0.208089, 0, 0
0, 900.00000, 0.470322, 0.200357, 0.467758, 0.199264, 0.488475, 0.208089, 0, 0
0, 960.00000, 0.470322, 0.200357, 0.467758, 0.199264, 0.488475, 0.208089, 0, 0
0, 1020.00000, 0.470322, 0.200357, 0.467758, 0.199264, 0.488475, 0.208089, 0, 0
0, 1080.00000, 0.470322, 0.200357, 0.467758, 0.199264, 0.488475, 0.208089, 0, 0
0, 1140.00000, 0.470322, 0.200357, 0.467758, 0.199264, 0.488475, 0.208089, 0, 0
0, 1200.00000, 0.470322, 0.200357, 0.467758, 0.199264, 0.488475, 0.208089, 0, 0
0, 1260.00000, 0.470322, 0.200357, 0.467758, 0.199264, 0.488475, 0.208089, 0, 0
0, 1320.00000, 0.470322, 0.200357, 0.467758, 0.199264, 0.488475, 0.208089, 0, 0
0, 1380.00000, 0.470322, 0.200357, 0.467758, 0.199264, 0.488475, 0.208089, 0, 0
0, 1440.00000, 0.470322, 0.200357, 0.467758, 0.199264, 0.488475, 0.208089, 0, 0
0, 1500.00000, 0.470322, 0.200357, 0.467758, 0.199264, 0.488475, 0.208089, 0, 0
0, 1560.00000, 0.470322, 0.200357, 0.467758, 0.199264, 0.488475, 0.208089, 0, 0
0, 1620.00000, 0.470322, 0.200357, 0.467758, 0.199264, 0.488475, 0.208089, 0, 0
0, 1680.00000, 0.470322, 0.200357, 0.467758, 0.199264, 0.488475, 0.208089, 0, 0
0, 1740.00000, 0.470322, 0.200357, 0.467758, 0.199264, 0.488475, 0.208089, 0, 0
0, 1800.00000, 0.470322, 0.200357, 0.467758, 0.199264, 0.488475, 0.208089, 0, 0
0, 1860.00000, 0.470322, 0.200357, 0.467758, 0.199264, 0.488475, 0.208089, 0, 0
0, 1920.00000, 0.470322, 0.200357, 0.467758, 0.199264, 0.488475, 0.208089, 0, 0
0, 1980.00000, 0.470322, 0.200357, 0.467758, 0.199264, 0.488475, 0.208089, 0, 0
0, 2040.00000, 0.470322, 0.200357, 0.467758, 0.199264, 0.488475, 0.208089, 0, 0
