hour,t(sec),"P1 (kW)","Q1 (kvar)","P2 (kW)","Q2 (kvar)","P3 (kW)","Q3 (kvar)","P4 (kW)","Q4 (kvar)"
0, 60.00000, 0.229332, 0.0976962, 0.238952, 0.101789, 0.250746, 0.106809, 0, 0
0, 120.00000, 0.229289, 0.0976777, 0.238952, 0.10179, 0.250744, 0.106809, 0, 0
0, 180.00000, 0.22925, 0.0976609, 0.238952, 0.10179, 0.250743, 0.106809, 0, 0
0, 240.00000, 0.229215, 0.0976457, 0.238952, 0.10179, 0.250742, 0.106809, 0, 0
0, 300.00000, 0.229183, 0.097632, 0.238952, 0.101791, 0.25074, 0.106809, 0, 0
0, 360.00000, 0.229154, 0.0976196, 0.238952, 0.101791, 0.250739, 0.106809, 0, 0
0, 420.00000, 0.229127, 0.0976083, 0.238952, 0.101791, 0.250738, 0.106809, 0, 0
0, 480.00000, 0.229104, 0.0975982, 0.238952, 0.101791, 0.250738, 0.106809, 0, 0
0, 540.00000, 0.229082, 0.097589, 0.238952, 0.101791, 0.250737, 0.10681, 0, 0
0, 600.00000, 0.229063, 0.0975807, 0.238952, 0.101792, 0.250736, 0.10681, 0, 0
0, 660.00000, 0.229045, 0.0975732, 0.238952, 0.101792, 0.250736, 0.10681, 0, 0
0, 720.00000, 0.22903, 0.0975665, 0.238952, 0.101792, 0.250735, 0.10681, 0, 0
0, 780.00000, 0.229015, 0.0975604, 0.238952, 0.101792, 0.250735, 0.10681, 0, 0
0, 840.00000, 0.229003, 0.0975549, 0.238952, 0.101792, 0.250734, 0.10681, 0, 0
0, 900.00000, 0.228991, 0.0975499, 0.238952, 0.101792, 0.250734, 0.10681, 0, 0
0, 960.00000, 0.223294, 0.095123, 0.232641, 0.0991039, 0.245376, 0.104528, 0, 0
0, 1020.00000, 0.223285, 0.0951191, 0.232641, 0.099104, 0.245376, 0.104528, 0, 0
0, 1080.00000, 0.223277, 0.0951156, 0.232641, 0.0991041, 0.245376, 0.104528, 0, 0
0, 1140.00000, 0.223269, 0.0951124, 0.232641, 0.0991041, 0.245376, 0.104528, 0, 0
0, 1200.00000, 0.223262, 0.0951095, 0.232641, 0.0991042, 0.245375, 0.104528, 0, 0
0, 1260.00000, 0.223256, 0.0951069, 0.232641, 0.0991042, 0.245375, 0.104528, 0, 0
0, 1320.00000, 0.223251, 0.0951046, 0.232641, 0.0991043, 0.245375, 0.104528, 0, 0
0, 1380.00000, 0.223246, 0.0951025, 0.232641, 0.0991043, 0.245375, 0.104528, 0, 0
0, 1440.00000, 0.223242, 0.0951006, 0.232641, 0.0991044, 0.245375, 0.104528, 0, 0
0, 1500.00000, 0.223238, 0.0950989, 0.232641, 0.0991044, 0.245375, 0.104528, 0, 0
0, 1560.00000, 0.223234, 0.0950974, 0.232641, 0.0991044, 0.245375, 0.104528, 0, 0
0, 1620.00000, 0.223231, 0.095096, 0.232641, 0.0991045, 0.245374, 0.104528, 0, 0
0, 1680.00000, 0.223228, 0.0950947, 0.232641, 0.0991045, 0.245374, 0.104528, 0, 0
0, 1740.00000, 0.223225, 0.0950936, 0.232641, 0.0991045, 0.245374, 0.104528, 0, 0
0, 1800.00000, 0.223223, 0.0950926, 0.232641, 0.0991045, 0.245374, 0.104529, 0, 0
0, 1860.00000, 0.211819, 0.0902345, 0.220759, 0.0940426, 0.232007, 0.0988343, 0, 0
0, 1920.00000, 0.211817, 0.0902337, 0.220759, 0.0940426, 0.232007, 0.0988343, 0, 0
0, 1980.00000, 0.211815, 0.090233, 0.220759, 0.0940426, 0.232007, 0.0988343, 0, 0
